:ID,:LABEL,name,rank,station_id
OFF-0001797,Officer,Madhu Sharma,Constable,STN-KA-SHV-0003
OFF-0001798,Officer,Abhishek Rao,ASI,STN-KA-SHV-0003
OFF-0001799,Officer,Tejas Rao,Constable,STN-KA-SHV-0003
OFF-0001800,Officer,Kiran Kamath,Sub-Inspector,STN-KA-SHV-0003
OFF-0001801,Officer,Swathi Ayyar,Head Constable,STN-KA-SHV-0004
OFF-0001802,Officer,Suresh Sharma,Constable,STN-KA-SHV-0004
OFF-0001803,Officer,Basavaraj Krishnamurthy,ASI,STN-KA-SHV-0004
OFF-0001804,Officer,Tejas Thakur,Constable,STN-KA-SHV-0004
OFF-0001805,Officer,Satish Adiga,Constable,STN-KA-SHV-0005
OFF-0001806,Officer,Yogesh Murthy,Constable,STN-KA-SHV-0005
OFF-0001807,Officer,Satish Lingayat,Head Constable,STN-KA-SHV-0005
OFF-0001808,Officer,Naveen Krishnamurthy,Constable,STN-KA-SHV-0005
OFF-0001809,Officer,Tejas Shetty,Constable,STN-KA-SHV-0006
OFF-0001810,Officer,Anita Patil,Inspector,STN-KA-SHV-0006
OFF-0001811,Officer,Naveen Nayak,Head Constable,STN-KA-SHV-0006
OFF-0001812,Officer,Naveen Gowda,Constable,STN-KA-SHV-0006
OFF-0001813,Officer,Radha Hegde,Constable,STN-KA-SHV-0006
OFF-0001814,Officer,Yogesh Singh,Constable,STN-KA-SHV-0007
OFF-0001815,Officer,Srikanth Aras,Head Constable,STN-KA-SHV-0007
OFF-0001816,Officer,Priya Rao,Head Constable,STN-KA-SHV-0007
OFF-0001817,Officer,Seeta Aras,Head Constable,STN-KA-SHV-0007
OFF-0001818,Officer,Tejas Lingayat,Constable,STN-KA-SHV-0008
OFF-0001819,Officer,Srikanth Krishnamurthy,Head Constable,STN-KA-SHV-0008
OFF-0001820,Officer,Raghavendra Raju,Constable,STN-KA-SHV-0008
OFF-0001821,Officer,Abhishek Vokkaliga,Constable,STN-KA-SHV-0008
OFF-0001822,Officer,Raghavendra Bhat,Head Constable,STN-KA-SHV-0009
OFF-0001823,Officer,Naveen Swamy,Sub-Inspector,STN-KA-SHV-0009
OFF-0001824,Officer,Ravi Aras,Constable,STN-KA-SHV-0009
OFF-0001825,Officer,Mohan Reddy,Constable,STN-KA-SHV-0009
OFF-0001826,Officer,Shruthi Tantri,Sub-Inspector,STN-KA-SHV-0009
OFF-0001827,Officer,Harsh Ayyar,Constable,STN-KA-SHV-0010
OFF-0001828,Officer,Rajesh Sharma,Head Constable,STN-KA-SHV-0010
OFF-0001829,Officer,Shivakumar Pillai,Head Constable,STN-KA-SHV-0010
OFF-0001830,Officer,Shivakumar Prabhu,ASI,STN-KA-SHV-0010
OFF-0001831,Officer,Suresh Naik,Constable,STN-KA-SHV-0010
OFF-0001832,Officer,Nagaraj Tantri,Sub-Inspector,STN-KA-SHV-0010
OFF-0001833,Officer,Prakash Shetty,Sub-Inspector,STN-KA-SHV-0011
OFF-0001834,Officer,Sneha Murthy,Constable,STN-KA-SHV-0011
OFF-0001835,Officer,Umesh Adiga,Inspector,STN-KA-SHV-0011
OFF-0001836,Officer,Ajay Sharma,Constable,STN-KA-SHV-0011
OFF-0001837,Officer,Suresh Gowda,Constable,STN-KA-SHV-0012
OFF-0001838,Officer,Shivakumar Joshi,ASP,STN-KA-SHV-0012
OFF-0001839,Officer,Prashanth Krishnamurthy,Head Constable,STN-KA-SHV-0012
OFF-0001840,Officer,Rekha Reddy,ASI,STN-KA-SHV-0012
OFF-0001841,Officer,Ajay Verma,ASI,STN-KA-SHV-0013
OFF-0001842,Officer,Anjali Nambiar,Head Constable,STN-KA-SHV-0013
OFF-0001843,Officer,Anil Nayak,Inspector,STN-KA-SHV-0013
OFF-0001844,Officer,Shruthi Raju,Constable,STN-KA-SHV-0013
OFF-0001845,Officer,Raghavendra Reddy,DSP,STN-KA-SHV-0013
OFF-0001846,Officer,Arjun Patil,Constable,STN-KA-SHV-0013
OFF-0001847,Officer,Lakshmi Udupi,Inspector,STN-KA-SHV-0014
OFF-0001848,Officer,Vinay Prabhu,Inspector,STN-KA-SHV-0014
OFF-0001849,Officer,Sangeetha Murthy,Constable,STN-KA-SHV-0014
OFF-0001850,Officer,Umesh Raju,Inspector,STN-KA-SHV-0014
OFF-0001851,Officer,Ramesh Aras,Constable,STN-KA-SHV-0015
OFF-0001852,Officer,Srikanth Adiga,Constable,STN-KA-SHV-0015
OFF-0001853,Officer,Sandeep Reddy,Head Constable,STN-KA-SHV-0015
OFF-0001854,Officer,Kiran Aras,Head Constable,STN-KA-SHV-0015
OFF-0001855,Officer,Suma Thakur,ASI,STN-KA-SHV-0016
OFF-0001856,Officer,Deepa Tantri,ASI,STN-KA-SHV-0016
OFF-0001857,Officer,Sandeep Lingayat,Constable,STN-KA-SHV-0016
OFF-0001858,Officer,Nagaraj Vokkaliga,Inspector,STN-KA-SHV-0016
OFF-0001859,Officer,Amala Rao,Constable,STN-KA-SHV-0017
OFF-0001860,Officer,Srikanth Verma,Constable,STN-KA-SHV-0017
OFF-0001861,Officer,Sujatha Lingayat,Constable,STN-KA-SHV-0017
OFF-0001862,Officer,Vikram Shetty,Constable,STN-KA-SHV-0017
OFF-0001863,Officer,Deepak Pillai,Head Constable,STN-KA-SHV-0017
OFF-0001864,Officer,Tejas Bhat,Constable,STN-KA-SHV-0017
OFF-0001865,Officer,Umesh Sharma,Constable,STN-KA-SHV-0017
OFF-0001866,Officer,Ganesh Bhat,Head Constable,STN-KA-SHV-0017
OFF-0001867,Officer,Akash Tantri,Head Constable,STN-KA-SHV-0017
OFF-0001868,Officer,Saritha Pillai,ASI,STN-KA-TKR-0000
OFF-0001869,Officer,Kiran Thakur,Constable,STN-KA-TKR-0000
OFF-0001870,Officer,Satish Singh,Constable,STN-KA-TKR-0000
OFF-0001871,Officer,Saritha Singh,Constable,STN-KA-TKR-0000
OFF-0001872,Officer,Ajay Nayak,Sub-Inspector,STN-KA-TKR-0001
OFF-0001873,Officer,Yogesh Sharma,Constable,STN-KA-TKR-0001
OFF-0001874,Officer,Rajesh Shetty,Head Constable,STN-KA-TKR-0001
OFF-0001875,Officer,Raghavendra Udupi,Constable,STN-KA-TKR-0001
OFF-0001876,Officer,Swathi Aras,Constable,STN-KA-TKR-0002
OFF-0001877,Officer,Abhishek Kumar,Constable,STN-KA-TKR-0002
OFF-0001878,Officer,Prakash Singh,ASI,STN-KA-TKR-0002
OFF-0001879,Officer,Shivakumar Tantri,Head Constable,STN-KA-TKR-0002
OFF-0001880,Officer,Tejas Swamy,Sub-Inspector,STN-KA-TKR-0003
OFF-0001881,Officer,Vinay Udupi,ASI,STN-KA-TKR-0003
OFF-0001882,Officer,Ganesh Pillai,Constable,STN-KA-TKR-0003
OFF-0001883,Officer,Anil Reddy,SP,STN-KA-TKR-0003
OFF-0001884,Officer,Meera Naik,Constable,STN-KA-TKR-0004
OFF-0001885,Officer,Yogesh Reddy,Constable,STN-KA-TKR-0004
OFF-0001886,Officer,Suresh Kamath,Constable,STN-KA-TKR-0004
OFF-0001887,Officer,Umesh Aras,Constable,STN-KA-TKR-0004
OFF-0001888,Officer,Raghavendra Kamath,DSP,STN-KA-TKR-0004
OFF-0001889,Officer,Mohan Patil,Constable,STN-KA-TKR-0004
OFF-0001890,Officer,Abhishek Joshi,Head Constable,STN-KA-TKR-0004
OFF-0001891,Officer,Srikanth Verma,Sub-Inspector,STN-KA-TKR-0004
OFF-0001892,Officer,Mohan Tantri,Sub-Inspector,STN-KA-TKR-0005
OFF-0001893,Officer,Suresh Bhat,Sub-Inspector,STN-KA-TKR-0005
OFF-0001894,Officer,Nitya Kumar,Head Constable,STN-KA-TKR-0005
OFF-0001895,Officer,Prakash Adiga,Constable,STN-KA-TKR-0005
OFF-0001896,Officer,Basavaraj Murthy,ASP,STN-KA-TKR-0006
OFF-0001897,Officer,Vinay Patil,Head Constable,STN-KA-TKR-0006
OFF-0001898,Officer,Naveen Raju,Constable,STN-KA-TKR-0006
OFF-0001899,Officer,Mahesh Pillai,Constable,STN-KA-TKR-0006
OFF-0001900,Officer,Madhu Aras,ASI,STN-KA-TKR-0007
OFF-0001901,Officer,Nirmala Nambiar,Head Constable,STN-KA-TKR-0007
OFF-0001902,Officer,Basavaraj Kamath,Sub-Inspector,STN-KA-TKR-0007
OFF-0001903,Officer,Kiran Nambiar,ASI,STN-KA-TKR-0007
OFF-0001904,Officer,Priya Lingayat,Constable,STN-KA-TKR-0008
OFF-0001905,Officer,Manjunath Prabhu,Sub-Inspector,STN-KA-TKR-0008
OFF-0001906,Officer,Lakshmi Krishnamurthy,Constable,STN-KA-TKR-0008
OFF-0001907,Officer,Prakash Nambiar,Constable,STN-KA-TKR-0008
OFF-0001908,Officer,Seeta Udupi,Constable,STN-KA-TKR-0009
OFF-0001909,Officer,Arjun Swamy,Sub-Inspector,STN-KA-TKR-0009
OFF-0001910,Officer,Meera Murthy,Constable,STN-KA-TKR-0009
OFF-0001911,Officer,Manjunath Kumar,ASI,STN-KA-TKR-0009
OFF-0001912,Officer,Shivakumar Adiga,Sub-Inspector,STN-KA-TKR-0010
OFF-0001913,Officer,Akash Rao,Constable,STN-KA-TKR-0010
OFF-0001914,Officer,Abhishek Kumar,Head Constable,STN-KA-TKR-0010
OFF-0001915,Officer,Srikanth Aras,Sub-Inspector,STN-KA-TKR-0010
OFF-0001916,Officer,Suresh Reddy,Head Constable,STN-KA-TKR-0010
OFF-0001917,Officer,Sandeep Kumar,Head Constable,STN-KA-TKR-0010
OFF-0001918,Officer,Ramesh Shetty,Constable,STN-KA-TKR-0011
OFF-0001919,Officer,Satish Gowda,Head Constable,STN-KA-TKR-0011
OFF-0001920,Officer,Vinay Adiga,ASI,STN-KA-TKR-0011
OFF-0001921,Officer,Vikram Shetty,Constable,STN-KA-TKR-0011
OFF-0001922,Officer,Shivakumar Thakur,Constable,STN-KA-TKR-0012
OFF-0001923,Officer,Manjunath Sharma,Head Constable,STN-KA-TKR-0012
OFF-0001924,Officer,Ravi Prabhu,Constable,STN-KA-TKR-0012
OFF-0001925,Officer,Suresh Shastri,Constable,STN-KA-TKR-0012
OFF-0001926,Officer,Ajay Vokkaliga,ASI,STN-KA-TKR-0013
OFF-0001927,Officer,Prashanth Hegde,Constable,STN-KA-TKR-0013
OFF-0001928,Officer,Tejas Vokkaliga,ASI,STN-KA-TKR-0013
OFF-0001929,Officer,Arjun Thakur,ASP,STN-KA-TKR-0013
OFF-0001930,Officer,Prakash Raju,Constable,STN-KA-TKR-0014
OFF-0001931,Officer,Sneha Nayak,Constable,STN-KA-TKR-0014
OFF-0001932,Officer,Nagaraj Rao,Head Constable,STN-KA-TKR-0014
OFF-0001933,Officer,Shivakumar Pillai,ASI,STN-KA-TKR-0014
OFF-0001934,Officer,Yogesh Thakur,Constable,STN-KA-TKR-0014
OFF-0001935,Officer,Suresh Joshi,Sub-Inspector,STN-KA-TKR-0014
OFF-0001936,Officer,Srikanth Aras,Inspector,STN-KA-TKR-0014
OFF-0001937,Officer,Jyothi Krishnamurthy,Sub-Inspector,STN-KA-TKR-0014
OFF-0001938,Officer,Naveen Desai,Constable,STN-KA-TKR-0015
OFF-0001939,Officer,Tejas Thakur,Constable,STN-KA-TKR-0015
OFF-0001940,Officer,Prakash Swamy,IGP,STN-KA-TKR-0015
OFF-0001941,Officer,Naveen Nayak,Sub-Inspector,STN-KA-TKR-0015
OFF-0001942,Officer,Ravi Nambiar,Head Constable,STN-KA-TKR-0016
OFF-0001943,Officer,Basavaraj Rao,Constable,STN-KA-TKR-0016
OFF-0001944,Officer,Rohit Udupi,Constable,STN-KA-TKR-0016
OFF-0001945,Officer,Rekha Aras,Inspector,STN-KA-TKR-0016
OFF-0001946,Officer,Rekha Pillai,Constable,STN-KA-TKR-0017
OFF-0001947,Officer,Rajesh Desai,ASI,STN-KA-TKR-0017
OFF-0001948,Officer,Mahesh Kamath,Constable,STN-KA-TKR-0017
OFF-0001949,Officer,Pooja Lingayat,Head Constable,STN-KA-TKR-0017
OFF-0001950,Officer,Anjali Sharma,Sub-Inspector,STN-KA-RCR-0000
OFF-0001951,Officer,Mohan Reddy,IGP,STN-KA-RCR-0000
OFF-0001952,Officer,Manjunath Krishnamurthy,Head Constable,STN-KA-RCR-0000
OFF-0001953,Officer,Rajesh Raju,Constable,STN-KA-RCR-0000
OFF-0001954,Officer,Lakshmi Murthy,Head Constable,STN-KA-RCR-0001
OFF-0001955,Officer,Anita Kumar,Head Constable,STN-KA-RCR-0001
OFF-0001956,Officer,Raghavendra Desai,Inspector,STN-KA-RCR-0001
OFF-0001957,Officer,Manjunath Nambiar,Head Constable,STN-KA-RCR-0001
OFF-0001958,Officer,Shivakumar Patil,Head Constable,STN-KA-RCR-0002
OFF-0001959,Officer,Geetha Prabhu,ASI,STN-KA-RCR-0002
OFF-0001960,Officer,Deepa Raju,Constable,STN-KA-RCR-0002
OFF-0001961,Officer,Suma Joshi,Constable,STN-KA-RCR-0002
OFF-0001962,Officer,Gaurav Reddy,Sub-Inspector,STN-KA-RCR-0003
OFF-0001963,Officer,Basavaraj Kumar,Sub-Inspector,STN-KA-RCR-0003
OFF-0001964,Officer,Sandeep Krishnamurthy,Sub-Inspector,STN-KA-RCR-0003
OFF-0001965,Officer,Akash Ayyar,Constable,STN-KA-RCR-0003
OFF-0001966,Officer,Yogesh Shastri,Constable,STN-KA-RCR-0003
OFF-0001967,Officer,Shivakumar Nambiar,Constable,STN-KA-RCR-0003
OFF-0001968,Officer,Gaurav Nambiar,Constable,STN-KA-RCR-0004
OFF-0001969,Officer,Umesh Reddy,Head Constable,STN-KA-RCR-0004
OFF-0001970,Officer,Akash Singh,Inspector,STN-KA-RCR-0004
OFF-0001971,Officer,Ravi Raju,ASI,STN-KA-RCR-0004
OFF-0001972,Officer,Vinay Gowda,Head Constable,STN-KA-RCR-0005
OFF-0001973,Officer,Rajesh Udupi,Head Constable,STN-KA-RCR-0005
OFF-0001974,Officer,Satish Bhat,Constable,STN-KA-RCR-0005
OFF-0001975,Officer,Basavaraj Verma,ASI,STN-KA-RCR-0005
OFF-0001976,Officer,Sandeep Nayak,Head Constable,STN-KA-RCR-0005
OFF-0001977,Officer,Yogesh Sharma,Constable,STN-KA-RCR-0005
OFF-0001978,Officer,Mahesh Joshi,Sub-Inspector,STN-KA-RCR-0005
OFF-0001979,Officer,Anita Prabhu,Constable,STN-KA-RCR-0005
OFF-0001980,Officer,Deepa Lingayat,ASI,STN-KA-RCR-0006
OFF-0001981,Officer,Ganesh Rao,Constable,STN-KA-RCR-0006
OFF-0001982,Officer,Meera Nayak,Head Constable,STN-KA-RCR-0006
OFF-0001983,Officer,Ganesh Hegde,Head Constable,STN-KA-RCR-0006
OFF-0001984,Officer,Shivakumar Sharma,Head Constable,STN-KA-RCR-0006
OFF-0001985,Officer,Saritha Swamy,Constable,STN-KA-RCR-0006
OFF-0001986,Officer,Suresh Shetty,Sub-Inspector,STN-KA-RCR-0006
OFF-0001987,Officer,Sandeep Kumar,Sub-Inspector,STN-KA-RCR-0007
OFF-0001988,Officer,Harsh Nambiar,Constable,STN-KA-RCR-0007
OFF-0001989,Officer,Harsh Murthy,Constable,STN-KA-RCR-0007
OFF-0001990,Officer,Kiran Rao,Head Constable,STN-KA-RCR-0007
OFF-0001991,Officer,Suresh Singh,Sub-Inspector,STN-KA-RCR-0007
OFF-0001992,Officer,Mohan Patil,Constable,STN-KA-RCR-0008
OFF-0001993,Officer,Harsh Tantri,Constable,STN-KA-RCR-0008
OFF-0001994,Officer,Rajesh Ayyar,DIG,STN-KA-RCR-0008
OFF-0001995,Officer,Raghavendra Murthy,Constable,STN-KA-RCR-0008
OFF-0001996,Officer,Nitya Udupi,Constable,STN-KA-RCR-0008
OFF-0001997,Officer,Sneha Desai,ASI,STN-KA-RCR-0008
OFF-0001998,Officer,Radha Naik,Constable,STN-KA-RCR-0008
OFF-0001999,Officer,Rohit Singh,Constable,STN-KA-RCR-0009
OFF-0002000,Officer,Suresh Udupi,Head Constable,STN-KA-RCR-0009
OFF-0002001,Officer,Lakshmi Bhat,Constable,STN-KA-RCR-0009
OFF-0002002,Officer,Ganesh Lingayat,Head Constable,STN-KA-RCR-0009
OFF-0002003,Officer,Priya Singh,Constable,STN-KA-RCR-0010
OFF-0002004,Officer,Umesh Vokkaliga,Head Constable,STN-KA-RCR-0010
OFF-0002005,Officer,Mohan Swamy,Head Constable,STN-KA-RCR-0010
OFF-0002006,Officer,Naveen Tantri,Constable,STN-KA-RCR-0010
OFF-0002007,Officer,Gaurav Verma,ASI,STN-KA-RCR-0011
OFF-0002008,Officer,Naveen Raju,Head Constable,STN-KA-RCR-0011
OFF-0002009,Officer,Kiran Reddy,Constable,STN-KA-RCR-0011
OFF-0002010,Officer,Kiran Hegde,Head Constable,STN-KA-RCR-0011
OFF-0002011,Officer,Deepak Aras,Constable,STN-KA-RCR-0012
OFF-0002012,Officer,Mohan Raju,Head Constable,STN-KA-RCR-0012
OFF-0002013,Officer,Vikram Kamath,Constable,STN-KA-RCR-0012
OFF-0002014,Officer,Anjali Verma,Head Constable,STN-KA-RCR-0012
OFF-0002015,Officer,Mohan Ayyar,Head Constable,STN-KA-RCR-0013
OFF-0002016,Officer,Shantha Murthy,Constable,STN-KA-RCR-0013
OFF-0002017,Officer,Anil Ayyar,Constable,STN-KA-RCR-0013
OFF-0002018,Officer,Gaurav Murthy,Head Constable,STN-KA-RCR-0013
OFF-0002019,Officer,Mahesh Shastri,Constable,STN-KA-RCR-0013
OFF-0002020,Officer,Ravi Thakur,Constable,STN-KA-RCR-0014
OFF-0002021,Officer,Harsh Udupi,Head Constable,STN-KA-RCR-0014
OFF-0002022,Officer,Prashanth Singh,DSP,STN-KA-RCR-0014
OFF-0002023,Officer,Arjun Bhat,Head Constable,STN-KA-RCR-0014
OFF-0002024,Officer,Manjunath Bhat,Constable,STN-KA-RCR-0014
OFF-0002025,Officer,Sandeep Verma,Constable,STN-KA-RCR-0014
OFF-0002026,Officer,Amala Hegde,Constable,STN-KA-RCR-0014
OFF-0002027,Officer,Arjun Nayak,Head Constable,STN-KA-RCR-0014
OFF-0002028,Officer,Ganesh Raju,Constable,STN-KA-RCR-0015
OFF-0002029,Officer,Anil Krishnamurthy,ASI,STN-KA-RCR-0015
OFF-0002030,Officer,Kavitha Sharma,Constable,STN-KA-RCR-0015
OFF-0002031,Officer,Akash Thakur,Constable,STN-KA-RCR-0015
OFF-0002032,Officer,Ramesh Reddy,Sub-Inspector,STN-KA-RCR-0016
OFF-0002033,Officer,Sandeep Adiga,Constable,STN-KA-RCR-0016
OFF-0002034,Officer,Shantha Joshi,Constable,STN-KA-RCR-0016
OFF-0002035,Officer,Rajesh Kumar,Constable,STN-KA-RCR-0016
OFF-0002036,Officer,Nitya Shetty,DIG,STN-KA-RCR-0016
OFF-0002037,Officer,Shruthi Thakur,Constable,STN-KA-RCR-0016
OFF-0002038,Officer,Deepak Patil,Head Constable,STN-KA-RCR-0016
OFF-0002039,Officer,Arjun Kamath,Head Constable,STN-KA-RCR-0017
OFF-0002040,Officer,Harsh Kumar,Sub-Inspector,STN-KA-RCR-0017
OFF-0002041,Officer,Anil Ayyar,Head Constable,STN-KA-RCR-0017
OFF-0002042,Officer,Jyothi Udupi,Constable,STN-KA-RCR-0017
OFF-0002043,Officer,Harsh Desai,Head Constable,STN-KA-BDR-0000
OFF-0002044,Officer,Kavitha Rao,Sub-Inspector,STN-KA-BDR-0000
OFF-0002045,Officer,Geetha Hegde,Constable,STN-KA-BDR-0000
OFF-0002046,Officer,Kiran Lingayat,Head Constable,STN-KA-BDR-0000
OFF-0002047,Officer,Kiran Rao,Head Constable,STN-KA-BDR-0001
OFF-0002048,Officer,Geetha Nayak,Sub-Inspector,STN-KA-BDR-0001
OFF-0002049,Officer,Deepak Ayyar,Head Constable,STN-KA-BDR-0001
OFF-0002050,Officer,Nagaraj Aras,Constable,STN-KA-BDR-0001
OFF-0002051,Officer,Shivakumar Verma,Sub-Inspector,STN-KA-BDR-0002
OFF-0002052,Officer,Seeta Sharma,Constable,STN-KA-BDR-0002
OFF-0002053,Officer,Abhishek Swamy,Constable,STN-KA-BDR-0002
OFF-0002054,Officer,Naveen Ayyar,Head Constable,STN-KA-BDR-0002
OFF-0002055,Officer,Pooja Adiga,ASP,STN-KA-BDR-0003
OFF-0002056,Officer,Radha Naik,Constable,STN-KA-BDR-0003
OFF-0002057,Officer,Sangeetha Shetty,ASP,STN-KA-BDR-0003
OFF-0002058,Officer,Basavaraj Bhat,Head Constable,STN-KA-BDR-0003
OFF-0002059,Officer,Ajay Joshi,Head Constable,STN-KA-BDR-0004
OFF-0002060,Officer,Naveen Desai,Constable,STN-KA-BDR-0004
OFF-0002061,Officer,Yogesh Lingayat,Head Constable,STN-KA-BDR-0004
OFF-0002062,Officer,Srikanth Kumar,ASI,STN-KA-BDR-0004
OFF-0002063,Officer,Gaurav Lingayat,Head Constable,STN-KA-BDR-0005
OFF-0002064,Officer,Swathi Tantri,Head Constable,STN-KA-BDR-0005
OFF-0002065,Officer,Suresh Adiga,Constable,STN-KA-BDR-0005
OFF-0002066,Officer,Raghavendra Vokkaliga,IGP,STN-KA-BDR-0005
OFF-0002067,Officer,Jyothi Pillai,Constable,STN-KA-BDR-0005
OFF-0002068,Officer,Ajay Murthy,Constable,STN-KA-BDR-0006
OFF-0002069,Officer,Rekha Aras,Head Constable,STN-KA-BDR-0006
OFF-0002070,Officer,Basavaraj Kamath,Constable,STN-KA-BDR-0006
OFF-0002071,Officer,Manjunath Sharma,Constable,STN-KA-BDR-0006
OFF-0002072,Officer,Prashanth Lingayat,Constable,STN-KA-BDR-0007
OFF-0002073,Officer,Kiran Vokkaliga,Head Constable,STN-KA-BDR-0007
OFF-0002074,Officer,Mohan Kumar,Constable,STN-KA-BDR-0007
OFF-0002075,Officer,Manjunath Krishnamurthy,Constable,STN-KA-BDR-0007
OFF-0002076,Officer,Harsh Pillai,ASI,STN-KA-BDR-0007
OFF-0002077,Officer,Satish Kumar,ASI,STN-KA-BDR-0008
OFF-0002078,Officer,Priya Prabhu,Head Constable,STN-KA-BDR-0008
OFF-0002079,Officer,Vikram Rao,ASI,STN-KA-BDR-0008
OFF-0002080,Officer,Srikanth Swamy,Constable,STN-KA-BDR-0008
OFF-0002081,Officer,Mahesh Raju,Head Constable,STN-KA-BDR-0009
OFF-0002082,Officer,Satish Bhat,Head Constable,STN-KA-BDR-0009
OFF-0002083,Officer,Prakash Swamy,Sub-Inspector,STN-KA-BDR-0009
OFF-0002084,Officer,Mahesh Shetty,Constable,STN-KA-BDR-0009
OFF-0002085,Officer,Madhu Swamy,Inspector,STN-KA-BDR-0010
OFF-0002086,Officer,Jyothi Vokkaliga,Constable,STN-KA-BDR-0010
OFF-0002087,Officer,Priya Shetty,Inspector,STN-KA-BDR-0010
OFF-0002088,Officer,Geetha Ayyar,Sub-Inspector,STN-KA-BDR-0010
OFF-0002089,Officer,Lakshmi Adiga,Head Constable,STN-KA-BDR-0010
OFF-0002090,Officer,Pooja Aras,Constable,STN-KA-BDR-0010
OFF-0002091,Officer,Umesh Pillai,Constable,STN-KA-BDR-0010
OFF-0002092,Officer,Raghavendra Verma,Constable,STN-KA-BDR-0011
OFF-0002093,Officer,Gaurav Swamy,Sub-Inspector,STN-KA-BDR-0011
OFF-0002094,Officer,Vikram Tantri,Constable,STN-KA-BDR-0011
OFF-0002095,Officer,Sangeetha Swamy,Constable,STN-KA-BDR-0011
OFF-0002096,Officer,Deepak Gowda,Constable,STN-KA-BDR-0011
OFF-0002097,Officer,Nagaraj Hegde,Constable,STN-KA-BDR-0011
OFF-0002098,Officer,Ganesh Nambiar,Head Constable,STN-KA-BDR-0011
OFF-0002099,Officer,Gaurav Lingayat,Head Constable,STN-KA-BDR-0012
OFF-0002100,Officer,Arjun Udupi,Constable,STN-KA-BDR-0012
OFF-0002101,Officer,Tejas Nambiar,ASI,STN-KA-BDR-0012
OFF-0002102,Officer,Vinay Aras,ASI,STN-KA-BDR-0012
OFF-0002103,Officer,Vinay Rao,Constable,STN-KA-BDR-0013
OFF-0002104,Officer,Satish Swamy,Constable,STN-KA-BDR-0013
OFF-0002105,Officer,Prashanth Bhat,Constable,STN-KA-BDR-0013
OFF-0002106,Officer,Yogesh Tantri,Head Constable,STN-KA-BDR-0013
OFF-0002107,Officer,Suresh Reddy,Constable,STN-KA-BDR-0014
OFF-0002108,Officer,Shivakumar Aras,ASI,STN-KA-BDR-0014
OFF-0002109,Officer,Radha Krishnamurthy,ASI,STN-KA-BDR-0014
OFF-0002110,Officer,Jyothi Vokkaliga,Constable,STN-KA-BDR-0014
OFF-0002111,Officer,Manjunath Nambiar,ASI,STN-KA-BDR-0014
OFF-0002112,Officer,Shantha Vokkaliga,Sub-Inspector,STN-KA-BDR-0014
OFF-0002113,Officer,Satish Hegde,Constable,STN-KA-BDR-0014
OFF-0002114,Officer,Harsh Kumar,Inspector,STN-KA-BDR-0014
OFF-0002115,Officer,Raghavendra Lingayat,ASI,STN-KA-BDR-0015
OFF-0002116,Officer,Arjun Kumar,Sub-Inspector,STN-KA-BDR-0015
OFF-0002117,Officer,Vikram Verma,Constable,STN-KA-BDR-0015
OFF-0002118,Officer,Manjunath Shetty,DSP,STN-KA-BDR-0015
OFF-0002119,Officer,Madhu Kamath,Inspector,STN-KA-BDR-0016
OFF-0002120,Officer,Deepak Nayak,ASI,STN-KA-BDR-0016
OFF-0002121,Officer,Shantha Verma,Head Constable,STN-KA-BDR-0016
OFF-0002122,Officer,Umesh Shetty,Head Constable,STN-KA-BDR-0016
OFF-0002123,Officer,Kavitha Bhat,Head Constable,STN-KA-BDR-0016
OFF-0002124,Officer,Lakshmi Kamath,Head Constable,STN-KA-BDR-0016
OFF-0002125,Officer,Shivakumar Tantri,Head Constable,STN-KA-BDR-0016
OFF-0002126,Officer,Arjun Kamath,Constable,STN-KA-BDR-0017
OFF-0002127,Officer,Srikanth Joshi,Head Constable,STN-KA-BDR-0017
OFF-0002128,Officer,Deepa Shastri,ASI,STN-KA-BDR-0017
OFF-0002129,Officer,Mahesh Singh,Constable,STN-KA-BDR-0017
OFF-0002130,Officer,Deepa Shetty,Inspector,STN-KA-BDR-0017
OFF-0002131,Officer,Shivakumar Pillai,ASI,STN-KA-BDR-0017
OFF-0002132,Officer,Pooja Kamath,Constable,STN-KA-BDR-0017
OFF-0002133,Officer,Tejas Nambiar,Constable,STN-KA-VJP-0000
OFF-0002134,Officer,Ramesh Shetty,Head Constable,STN-KA-VJP-0000
OFF-0002135,Officer,Abhishek Gowda,DSP,STN-KA-VJP-0000
OFF-0002136,Officer,Manjunath Patil,Constable,STN-KA-VJP-0000
OFF-0002137,Officer,Swathi Sharma,Head Constable,STN-KA-VJP-0001
OFF-0002138,Officer,Ganesh Shetty,Head Constable,STN-KA-VJP-0001
OFF-0002139,Officer,Lakshmi Tantri,Head Constable,STN-KA-VJP-0001
OFF-0002140,Officer,Vidya Vokkaliga,Head Constable,STN-KA-VJP-0001
OFF-0002141,Officer,Anil Desai,Constable,STN-KA-VJP-0002
OFF-0002142,Officer,Anil Verma,DSP,STN-KA-VJP-0002
OFF-0002143,Officer,Basavaraj Murthy,Head Constable,STN-KA-VJP-0002
OFF-0002144,Officer,Vikram Adiga,Constable,STN-KA-VJP-0002
OFF-0002145,Officer,Basavaraj Vokkaliga,Constable,STN-KA-VJP-0002
OFF-0002146,Officer,Jyothi Krishnamurthy,Constable,STN-KA-VJP-0002
OFF-0002147,Officer,Anita Sharma,Inspector,STN-KA-VJP-0003
OFF-0002148,Officer,Srikanth Swamy,Sub-Inspector,STN-KA-VJP-0003
