phone_id,owner_id,phone_number,provider,type,is_burner
PHN-00002267,CIT-00002794,8230664833,Jio,feature_phone,false
PHN-00002268,CIT-00002795,8524959757,Vi,smartphone,false
PHN-00002269,CIT-00002796,6679700310,Jio,smartphone,false
PHN-00002270,CIT-00002797,8853376853,Vi,smartphone,false
PHN-00002271,CIT-00002798,8906114680,Vi,smartphone,false
PHN-00002272,CIT-00002800,8476395198,BSNL,smartphone,false
PHN-00002273,CIT-00002801,7311115397,Airtel,smartphone,false
PHN-00002274,CIT-00002802,7410506717,BSNL,feature_phone,false
PHN-00002275,CIT-00002804,8957204315,Jio,smartphone,false
PHN-00002276,CIT-00002805,7532706952,Airtel,smartphone,false
PHN-00002277,CIT-00002806,6719940360,Jio,feature_phone,false
PHN-00002278,CIT-00002807,7946761129,Airtel,smartphone,false
PHN-00002279,CIT-00002808,9381245954,Airtel,smartphone,false
PHN-00002280,CIT-00002809,9906628572,Airtel,smartphone,false
PHN-00002281,CIT-00002810,9075065538,Jio,smartphone,false
PHN-00002282,CIT-00002811,9443707056,BSNL,smartphone,false
PHN-00002283,CIT-00002812,6389871456,BSNL,smartphone,false
PHN-00002284,CIT-00002813,8599086506,Airtel,smartphone,false
PHN-00002285,CIT-00002814,9885911715,Jio,smartphone,false
PHN-00002286,CIT-00002815,9334120606,Vi,feature_phone,false
PHN-00002287,CIT-00002816,8522181368,BSNL,smartphone,false
PHN-00002288,CIT-00002817,7236453868,BSNL,smartphone,false
PHN-00002289,CIT-00002818,8757083318,BSNL,feature_phone,false
PHN-00002290,CIT-00002819,9608396600,BSNL,smartphone,false
PHN-00002291,CIT-00002820,9818982380,Jio,smartphone,false
PHN-00002292,CIT-00002821,8828498779,BSNL,smartphone,false
PHN-00002293,CIT-00002822,8554871314,Jio,smartphone,false
PHN-00002294,CIT-00002824,9875728602,BSNL,smartphone,false
PHN-00002295,CIT-00002825,7598457837,Airtel,smartphone,false
PHN-00002296,CIT-00002826,8073935197,Vi,smartphone,false
PHN-00002297,CIT-00002827,7192718657,Jio,smartphone,false
PHN-00002298,CIT-00002828,8937788916,Vi,smartphone,false
PHN-00002299,CIT-00002829,8180500515,BSNL,feature_phone,false
PHN-00002300,CIT-00002830,8205603602,BSNL,smartphone,false
PHN-00002301,CIT-00002832,8644898621,Airtel,smartphone,false
PHN-00002302,CIT-00002833,8728690623,Vi,smartphone,false
PHN-00002303,CIT-00002835,6664544747,Jio,smartphone,false
PHN-00002304,CIT-00002836,9689351329,BSNL,smartphone,false
PHN-00002305,CIT-00002837,6199846824,Vi,smartphone,false
PHN-00002306,CIT-00002838,8866696514,BSNL,smartphone,false
PHN-00002307,CIT-00002840,7469267585,Jio,feature_phone,false
PHN-00002308,CIT-00002842,6723510623,Vi,feature_phone,false
PHN-00002309,CIT-00002843,8625120231,Vi,smartphone,false
PHN-00002310,CIT-00002845,9544461687,Vi,smartphone,false
PHN-00002311,CIT-00002846,8970789829,Jio,smartphone,false
PHN-00002312,CIT-00002847,8115076020,Airtel,smartphone,false
PHN-00002313,CIT-00002848,6404207274,BSNL,smartphone,false
PHN-00002314,CIT-00002849,7454000667,Airtel,smartphone,false
PHN-00002315,CIT-00002850,6713789077,Vi,smartphone,false
PHN-00002316,CIT-00002851,9901724360,Jio,smartphone,false
PHN-00002317,CIT-00002852,7765036715,BSNL,feature_phone,false
PHN-00002318,CIT-00002853,7525843426,Vi,feature_phone,false
PHN-00002319,CIT-00002854,8939093734,BSNL,smartphone,false
PHN-00002320,CIT-00002856,8472009848,Jio,smartphone,false
PHN-00002321,CIT-00002857,9586241182,BSNL,smartphone,false
PHN-00002322,CIT-00002858,6612557721,Airtel,smartphone,false
PHN-00002323,CIT-00002860,8862346019,Vi,smartphone,false
PHN-00002324,CIT-00002861,8530402087,BSNL,smartphone,false
PHN-00002325,CIT-00002862,8959020270,Vi,smartphone,false
PHN-00002326,CIT-00002863,6217182352,Vi,smartphone,false
PHN-00002327,CIT-00002864,8785855215,BSNL,smartphone,false
PHN-00002328,CIT-00002865,9552827132,Airtel,smartphone,false
PHN-00002329,CIT-00002866,6047602070,Airtel,feature_phone,false
PHN-00002330,CIT-00002867,8792923752,BSNL,feature_phone,false
PHN-00002331,CIT-00002868,7542330995,Vi,smartphone,false
PHN-00002332,CIT-00002869,7466516653,BSNL,smartphone,false
PHN-00002333,CIT-00002873,6710168558,BSNL,smartphone,false
PHN-00002334,CIT-00002876,9052749757,Airtel,smartphone,false
PHN-00002335,CIT-00002877,6953739466,Airtel,smartphone,false
PHN-00002336,CIT-00002878,7172555569,Jio,smartphone,false
PHN-00002337,CIT-00002879,7481665421,BSNL,smartphone,false
PHN-00002338,CIT-00002880,7125372914,Airtel,smartphone,false
PHN-00002339,CIT-00002881,8921695888,Vi,smartphone,false
PHN-00002340,CIT-00002882,9233006184,Vi,smartphone,false
PHN-00002341,CIT-00002883,8359500380,BSNL,feature_phone,false
PHN-00002342,CIT-00002884,7642566356,BSNL,smartphone,false
PHN-00002343,CIT-00002886,6308614120,Vi,smartphone,false
PHN-00002344,CIT-00002887,8244849891,BSNL,smartphone,false
PHN-00002345,CIT-00002888,9230742917,Vi,smartphone,false
PHN-00002346,CIT-00002889,7194562161,Airtel,smartphone,false
PHN-00002347,CIT-00002893,7024385096,Airtel,smartphone,false
PHN-00002348,CIT-00002895,8306804057,BSNL,smartphone,false
PHN-00002349,CIT-00002897,9490676206,Airtel,smartphone,false
PHN-00002350,CIT-00002899,7112020006,Jio,feature_phone,false
PHN-00002351,CIT-00002900,8123105035,Airtel,smartphone,false
PHN-00002352,CIT-00002901,9431493779,BSNL,feature_phone,false
PHN-00002353,CIT-00002902,8974531516,Airtel,smartphone,false
PHN-00002354,CIT-00002903,8424046633,BSNL,smartphone,false
PHN-00002355,CIT-00002904,8318267497,Jio,smartphone,false
PHN-00002356,CIT-00002905,7682208592,Jio,smartphone,false
PHN-00002357,CIT-00002906,6554460537,Jio,smartphone,false
PHN-00002358,CIT-00002907,9127450263,Vi,smartphone,false
PHN-00002359,CIT-00002909,6615731637,BSNL,smartphone,false
PHN-00002360,CIT-00002912,6503803300,Jio,smartphone,false
PHN-00002361,CIT-00002913,8740723150,BSNL,smartphone,false
PHN-00002362,CIT-00002914,9242251776,Vi,smartphone,false
PHN-00002363,CIT-00002915,9130231330,Vi,smartphone,false
PHN-00002364,CIT-00002916,7282209261,BSNL,feature_phone,false
PHN-00002365,CIT-00002917,8574416467,Vi,smartphone,false
PHN-00002366,CIT-00002918,8578014690,Jio,smartphone,false
PHN-00002367,CIT-00002921,9062446567,Airtel,smartphone,false
PHN-00002368,CIT-00002922,7235192923,BSNL,smartphone,false
PHN-00002369,CIT-00002923,9923849708,Airtel,feature_phone,false
PHN-00002370,CIT-00002924,7812152624,Airtel,smartphone,false
PHN-00002371,CIT-00002925,6020727024,Jio,feature_phone,false
PHN-00002372,CIT-00002927,8668123202,BSNL,smartphone,false
PHN-00002373,CIT-00002928,7412148649,Airtel,smartphone,false
PHN-00002374,CIT-00002929,8451136936,Jio,smartphone,false
PHN-00002375,CIT-00002931,6214428115,Jio,feature_phone,false
PHN-00002376,CIT-00002932,7380485469,Vi,smartphone,false
PHN-00002377,CIT-00002933,7364734691,Airtel,smartphone,false
PHN-00002378,CIT-00002934,9125510198,BSNL,smartphone,false
PHN-00002379,CIT-00002935,8115785294,BSNL,smartphone,false
PHN-00002380,CIT-00002937,7580210066,Airtel,smartphone,false
PHN-00002381,CIT-00002938,9815819794,Jio,smartphone,false
PHN-00002382,CIT-00002939,8872699916,Airtel,feature_phone,false
PHN-00002383,CIT-00002940,7861139559,BSNL,smartphone,false
PHN-00002384,CIT-00002941,6661774217,Jio,smartphone,false
PHN-00002385,CIT-00002942,6942119442,Jio,smartphone,false
PHN-00002386,CIT-00002943,9320044888,Vi,smartphone,false
PHN-00002387,CIT-00002945,6489179940,Vi,smartphone,false
PHN-00002388,CIT-00002946,7985190829,BSNL,smartphone,false
PHN-00002389,CIT-00002947,9567696872,Jio,smartphone,false
PHN-00002390,CIT-00002948,8122855985,Vi,feature_phone,false
PHN-00002391,CIT-00002949,6128752864,BSNL,smartphone,false
PHN-00002392,CIT-00002951,9601627966,Jio,smartphone,false
PHN-00002393,CIT-00002955,8858918291,Jio,smartphone,false
PHN-00002394,CIT-00002956,7103060736,Jio,smartphone,false
PHN-00002395,CIT-00002957,6534178770,Vi,smartphone,false
PHN-00002396,CIT-00002958,6887396230,BSNL,smartphone,false
PHN-00002397,CIT-00002959,6702486624,Vi,smartphone,false
PHN-00002398,CIT-00002960,7092616817,Vi,smartphone,false
PHN-00002399,CIT-00002961,8805121873,Airtel,feature_phone,false
PHN-00002400,CIT-00002962,6665955791,BSNL,smartphone,false
PHN-00002401,CIT-00002963,9334941024,BSNL,feature_phone,false
PHN-00002402,CIT-00002964,7542719979,Airtel,smartphone,false
PHN-00002403,CIT-00002965,8583309121,Vi,smartphone,false
PHN-00002404,CIT-00002966,9836092281,Jio,smartphone,false
PHN-00002405,CIT-00002969,9096629510,Jio,feature_phone,false
PHN-00002406,CIT-00002970,9273882848,BSNL,smartphone,false
PHN-00002407,CIT-00002971,6292785541,Airtel,smartphone,false
PHN-00002408,CIT-00002972,6858485054,Vi,smartphone,false
PHN-00002409,CIT-00002973,6057120412,Jio,smartphone,false
PHN-00002410,CIT-00002975,9453356340,Airtel,feature_phone,false
PHN-00002411,CIT-00002976,8803880465,Jio,smartphone,false
PHN-00002412,CIT-00002977,8352331471,Vi,smartphone,false
PHN-00002413,CIT-00002978,6532832997,Jio,feature_phone,false
PHN-00002414,CIT-00002979,9966510663,Airtel,smartphone,false
PHN-00002415,CIT-00002982,6313584814,Airtel,feature_phone,false
PHN-00002416,CIT-00002983,8218584447,BSNL,smartphone,false
PHN-00002417,CIT-00002984,6009934031,Airtel,smartphone,false
PHN-00002418,CIT-00002985,9285105691,Jio,smartphone,false
PHN-00002419,CIT-00002987,7876769738,BSNL,smartphone,false
PHN-00002420,CIT-00002988,7920444405,Jio,smartphone,false
PHN-00002421,CIT-00002989,7336328859,BSNL,smartphone,false
PHN-00002422,CIT-00002990,7499274106,Airtel,smartphone,false
PHN-00002423,CIT-00002993,6449263485,BSNL,smartphone,false
PHN-00002424,CIT-00002995,8061678798,Airtel,smartphone,false
PHN-00002425,CIT-00002996,7042878550,Jio,smartphone,false
PHN-00002426,CIT-00002997,6400787708,BSNL,smartphone,false
PHN-00002427,CIT-00003000,8164339000,Jio,smartphone,false
PHN-00002428,CIT-00003001,7483280331,Airtel,smartphone,false
PHN-00002429,CIT-00003003,8219976891,Airtel,smartphone,false
PHN-00002430,CIT-00003004,6953278461,Vi,smartphone,false
PHN-00002431,CIT-00003005,6126178972,BSNL,smartphone,false
PHN-00002432,CIT-00003007,7956923919,Airtel,smartphone,false
PHN-00002433,CIT-00003008,7228551648,Airtel,smartphone,false
PHN-00002434,CIT-00003009,6072412098,Airtel,smartphone,false
PHN-00002435,CIT-00003010,6796107918,Vi,smartphone,false
PHN-00002436,CIT-00003011,6408842145,Airtel,smartphone,false
PHN-00002437,CIT-00003012,9853353605,Vi,smartphone,false
PHN-00002438,CIT-00003014,6544460835,Airtel,feature_phone,false
PHN-00002439,CIT-00003015,8721428375,Jio,smartphone,false
PHN-00002440,CIT-00003017,9874307888,Vi,smartphone,false
PHN-00002441,CIT-00003018,6337138621,Jio,smartphone,false
PHN-00002442,CIT-00003020,7761654160,Vi,feature_phone,false
PHN-00002443,CIT-00003021,7899579814,Vi,smartphone,false
PHN-00002444,CIT-00003023,6660175185,Vi,feature_phone,false
PHN-00002445,CIT-00003024,7480573124,BSNL,smartphone,false
PHN-00002446,CIT-00003025,6394976731,Airtel,smartphone,false
PHN-00002447,CIT-00003026,8371942741,Jio,feature_phone,false
PHN-00002448,CIT-00003027,9986676522,Jio,smartphone,false
PHN-00002449,CIT-00003028,9105820763,BSNL,smartphone,false
PHN-00002450,CIT-00003029,7198164495,Vi,smartphone,false
PHN-00002451,CIT-00003030,7449061775,BSNL,smartphone,false
PHN-00002452,CIT-00003032,7131899537,BSNL,smartphone,false
PHN-00002453,CIT-00003033,6751104770,BSNL,smartphone,false
PHN-00002454,CIT-00003034,7671364681,Jio,smartphone,false
PHN-00002455,CIT-00003035,7603263999,Vi,smartphone,false
PHN-00002456,CIT-00003036,9841760321,BSNL,smartphone,false
PHN-00002457,CIT-00003037,6676733886,Jio,feature_phone,false
PHN-00002458,CIT-00003038,7511938890,BSNL,smartphone,false
PHN-00002459,CIT-00003040,8538117509,BSNL,smartphone,false
PHN-00002460,CIT-00003042,8799877494,Airtel,smartphone,false
PHN-00002461,CIT-00003043,6464294217,Jio,smartphone,false
PHN-00002462,CIT-00003045,8663590309,Jio,feature_phone,false
PHN-00002463,CIT-00003046,7765972148,Vi,smartphone,false
PHN-00002464,CIT-00003047,7758558091,Airtel,smartphone,false
PHN-00002465,CIT-00003048,8267092017,Airtel,smartphone,false
PHN-00002466,CIT-00003049,7977648671,Airtel,smartphone,false
PHN-00002467,CIT-00003050,9738234399,BSNL,smartphone,false
PHN-00002468,CIT-00003051,9909373741,BSNL,smartphone,false
PHN-00002469,CIT-00003053,7699143357,Vi,feature_phone,false
PHN-00002470,CIT-00003054,8166532907,Vi,smartphone,false
PHN-00002471,CIT-00003055,6849752132,Jio,smartphone,false
PHN-00002472,CIT-00003056,9714261837,Jio,smartphone,false
PHN-00002473,CIT-00003057,9379370884,Jio,feature_phone,false
PHN-00002474,CIT-00003058,7986624284,Jio,feature_phone,false
PHN-00002475,CIT-00003059,6030764467,BSNL,smartphone,false
PHN-00002476,CIT-00003060,9721034065,Vi,smartphone,false
PHN-00002477,CIT-00003061,9040079992,Airtel,smartphone,false
PHN-00002478,CIT-00003062,7680586209,Jio,smartphone,false
PHN-00002479,CIT-00003063,6050937733,BSNL,feature_phone,false
PHN-00002480,CIT-00003064,7879316972,Jio,feature_phone,false
PHN-00002481,CIT-00003065,9416745322,Vi,smartphone,false
PHN-00002482,CIT-00003066,9208544661,Vi,smartphone,false
PHN-00002483,CIT-00003067,7498042609,Airtel,smartphone,false
PHN-00002484,CIT-00003068,9317108575,Vi,feature_phone,false
PHN-00002485,CIT-00003070,6000709557,Jio,smartphone,false
PHN-00002486,CIT-00003071,8686939110,Jio,smartphone,false
PHN-00002487,CIT-00003073,9237052241,Jio,smartphone,false
PHN-00002488,CIT-00003074,8040450577,Airtel,smartphone,false
PHN-00002489,CIT-00003075,8348475456,BSNL,smartphone,false
PHN-00002490,CIT-00003076,6116168664,Airtel,smartphone,false
PHN-00002491,CIT-00003077,6904556571,Airtel,feature_phone,false
PHN-00002492,CIT-00003078,7810003229,Jio,smartphone,false
PHN-00002493,CIT-00003079,6937072124,Jio,feature_phone,false
PHN-00002494,CIT-00003080,7819270383,BSNL,feature_phone,false
PHN-00002495,CIT-00003081,7824975869,Airtel,smartphone,false
PHN-00002496,CIT-00003082,6473635446,Jio,smartphone,false
PHN-00002497,CIT-00003083,9824028640,Vi,smartphone,false
PHN-00002498,CIT-00003084,6745362859,Jio,smartphone,false
PHN-00002499,CIT-00003085,9101076495,Airtel,smartphone,false
PHN-00002500,CIT-00003086,8835852056,Vi,smartphone,false
PHN-00002501,CIT-00003088,9261124174,Jio,smartphone,false
PHN-00002502,CIT-00003090,7241717400,BSNL,feature_phone,false
PHN-00002503,CIT-00003091,8269912435,Airtel,smartphone,false
PHN-00002504,CIT-00003092,8270723093,BSNL,feature_phone,false
PHN-00002505,CIT-00003093,7836536439,BSNL,smartphone,false
PHN-00002506,CIT-00003094,7264421982,BSNL,smartphone,false
PHN-00002507,CIT-00003095,6622127479,Vi,smartphone,false
PHN-00002508,CIT-00003096,9628016687,Airtel,smartphone,false
PHN-00002509,CIT-00003097,9951632284,Vi,smartphone,false
PHN-00002510,CIT-00003098,8105276900,Airtel,smartphone,false
PHN-00002511,CIT-00003099,9749468912,Airtel,smartphone,false
PHN-00002512,CIT-00003100,9472758637,Jio,smartphone,false
PHN-00002513,CIT-00003103,9137108250,Airtel,feature_phone,false
PHN-00002514,CIT-00003104,7460056461,Vi,smartphone,false
PHN-00002515,CIT-00003105,7591651977,Vi,feature_phone,false
PHN-00002516,CIT-00003106,9382140822,Airtel,smartphone,false
PHN-00002517,CIT-00003107,8814989331,Vi,smartphone,false
PHN-00002518,CIT-00003108,7307250641,Vi,smartphone,false
PHN-00002519,CIT-00003109,9197795286,Airtel,smartphone,false
PHN-00002520,CIT-00003110,9027787620,Airtel,smartphone,false
PHN-00002521,CIT-00003111,9606869376,Airtel,smartphone,false
PHN-00002522,CIT-00003112,8083705724,Jio,smartphone,false
PHN-00002523,CIT-00003113,8362078863,Jio,smartphone,false
PHN-00002524,CIT-00003114,7034855476,Vi,smartphone,false
PHN-00002525,CIT-00003115,8536717851,Jio,smartphone,false
PHN-00002526,CIT-00003117,7362920490,Airtel,smartphone,false
PHN-00002527,CIT-00003119,8456410062,Jio,smartphone,false
PHN-00002528,CIT-00003121,6772146735,Jio,smartphone,false
PHN-00002529,CIT-00003122,9193460088,Vi,smartphone,false
PHN-00002530,CIT-00003123,8317490061,Airtel,smartphone,false
PHN-00002531,CIT-00003124,8315102942,Jio,smartphone,false
PHN-00002532,CIT-00003125,7425843860,BSNL,smartphone,false
PHN-00002533,CIT-00003126,7475264190,Vi,smartphone,false
PHN-00002534,CIT-00003127,8177787638,BSNL,feature_phone,false
PHN-00002535,CIT-00003128,9882974335,Airtel,smartphone,false
PHN-00002536,CIT-00003129,8120958345,Vi,smartphone,false
PHN-00002537,CIT-00003131,8383414963,Vi,smartphone,false
PHN-00002538,CIT-00003132,6161114676,Vi,smartphone,false
PHN-00002539,CIT-00003133,8402407045,Airtel,smartphone,false
PHN-00002540,CIT-00003134,8696671911,Vi,feature_phone,false
PHN-00002541,CIT-00003135,7727400088,Vi,smartphone,false
PHN-00002542,CIT-00003136,7674807836,Airtel,feature_phone,false
PHN-00002543,CIT-00003137,6789233660,Vi,smartphone,false
PHN-00002544,CIT-00003138,6444865170,Airtel,smartphone,false
PHN-00002545,CIT-00003139,6460807904,Airtel,smartphone,false
PHN-00002546,CIT-00003140,7801947398,Airtel,feature_phone,false
PHN-00002547,CIT-00003141,6157069133,Jio,smartphone,false
PHN-00002548,CIT-00003142,9716770366,BSNL,smartphone,false
PHN-00002549,CIT-00003143,8873472512,Vi,smartphone,false
PHN-00002550,CIT-00003145,7178378487,Airtel,feature_phone,false
PHN-00002551,CIT-00003146,9647044578,BSNL,smartphone,false
PHN-00002552,CIT-00003147,8188681787,BSNL,smartphone,false
PHN-00002553,CIT-00003148,6988323732,BSNL,smartphone,false
PHN-00002554,CIT-00003149,8130454765,Vi,feature_phone,false
PHN-00002555,CIT-00003151,6623709343,Vi,smartphone,false
PHN-00002556,CIT-00003152,6663711972,Vi,smartphone,false
PHN-00002557,CIT-00003154,8255555148,Vi,smartphone,false
PHN-00002558,CIT-00003155,6971598304,BSNL,smartphone,false
PHN-00002559,CIT-00003156,8754887535,Jio,feature_phone,false
PHN-00002560,CIT-00003157,9204985875,BSNL,smartphone,false
PHN-00002561,CIT-00003158,6939138537,Airtel,smartphone,false
PHN-00002562,CIT-00003159,6406691106,Jio,feature_phone,false
PHN-00002563,CIT-00003160,7508256895,Jio,smartphone,false
PHN-00002564,CIT-00003161,7542761557,Airtel,smartphone,false
PHN-00002565,CIT-00003162,7690034153,Vi,smartphone,false
PHN-00002566,CIT-00003163,8164648775,Vi,feature_phone,false
PHN-00002567,CIT-00003164,6216643192,Jio,smartphone,false
PHN-00002568,CIT-00003165,9360307004,Jio,smartphone,false
PHN-00002569,CIT-00003166,9797539462,Vi,feature_phone,false
PHN-00002570,CIT-00003168,8198114933,Jio,smartphone,false
PHN-00002571,CIT-00003169,8301575112,Jio,feature_phone,false
PHN-00002572,CIT-00003170,7137000689,Airtel,smartphone,false
PHN-00002573,CIT-00003171,9486380289,Airtel,smartphone,false
PHN-00002574,CIT-00003174,6244123298,Airtel,feature_phone,false
PHN-00002575,CIT-00003175,8070810981,Jio,smartphone,false
PHN-00002576,CIT-00003176,6203822192,Vi,smartphone,false
PHN-00002577,CIT-00003178,6159808027,Airtel,smartphone,false
PHN-00002578,CIT-00003179,8572533750,Vi,feature_phone,false
PHN-00002579,CIT-00003180,6132425179,Vi,smartphone,false
PHN-00002580,CIT-00003181,7360962270,BSNL,smartphone,false
PHN-00002581,CIT-00003183,6208961833,BSNL,smartphone,false
PHN-00002582,CIT-00003184,9469798342,Vi,smartphone,false
PHN-00002583,CIT-00003185,7866739734,Vi,smartphone,false
PHN-00002584,CIT-00003186,7036988486,Jio,feature_phone,false
PHN-00002585,CIT-00003187,7848978592,Vi,smartphone,false
PHN-00002586,CIT-00003188,6833567126,Vi,feature_phone,false
PHN-00002587,CIT-00003189,7987350174,Vi,smartphone,false
PHN-00002588,CIT-00003190,7989366650,Jio,smartphone,false
PHN-00002589,CIT-00003191,8119504269,BSNL,feature_phone,false
PHN-00002590,CIT-00003192,8740152893,Vi,feature_phone,false
PHN-00002591,CIT-00003193,8414948379,Jio,smartphone,false
PHN-00002592,CIT-00003194,7094354247,Airtel,smartphone,false
PHN-00002593,CIT-00003195,7962088168,Jio,smartphone,false
PHN-00002594,CIT-00003196,9471929909,Airtel,smartphone,false
PHN-00002595,CIT-00003197,6367225860,Airtel,smartphone,false
PHN-00002596,CIT-00003198,8908079920,Airtel,smartphone,false
PHN-00002597,CIT-00003199,8315889599,Vi,feature_phone,false
PHN-00002598,CIT-00003201,6384341329,Airtel,feature_phone,false
PHN-00002599,CIT-00003202,7960512001,Vi,feature_phone,false
PHN-00002600,CIT-00003203,7591647051,Jio,smartphone,false
PHN-00002601,CIT-00003205,8880103170,Jio,smartphone,false
PHN-00002602,CIT-00003206,7999467417,BSNL,smartphone,false
PHN-00002603,CIT-00003207,8995880946,BSNL,smartphone,false
PHN-00002604,CIT-00003208,7008001629,Airtel,smartphone,false
PHN-00002605,CIT-00003209,7311087389,Vi,smartphone,false
PHN-00002606,CIT-00003210,9841264613,BSNL,smartphone,false
PHN-00002607,CIT-00003211,9821459060,Vi,smartphone,false
PHN-00002608,CIT-00003213,6464198166,Vi,smartphone,false
PHN-00002609,CIT-00003214,8030145093,Airtel,feature_phone,false
PHN-00002610,CIT-00003215,6259787110,Vi,smartphone,false
PHN-00002611,CIT-00003216,9330463524,BSNL,smartphone,false
PHN-00002612,CIT-00003217,8539698585,Vi,feature_phone,false
PHN-00002613,CIT-00003218,8001667959,BSNL,smartphone,false
PHN-00002614,CIT-00003219,9478046919,Jio,smartphone,false
PHN-00002615,CIT-00003221,6711182834,Vi,feature_phone,false
PHN-00002616,CIT-00003222,8429366473,BSNL,smartphone,false
PHN-00002617,CIT-00003223,9072657147,Vi,smartphone,false
PHN-00002618,CIT-00003225,6364823259,Vi,smartphone,false
PHN-00002619,CIT-00003226,6969517083,Jio,smartphone,false
PHN-00002620,CIT-00003228,6036517619,Jio,smartphone,false
PHN-00002621,CIT-00003229,9977570324,BSNL,smartphone,false
PHN-00002622,CIT-00003230,7992696308,Airtel,feature_phone,false
PHN-00002623,CIT-00003232,8810370627,Vi,smartphone,false
PHN-00002624,CIT-00003233,9941875354,Airtel,smartphone,false
PHN-00002625,CIT-00003235,7352469733,BSNL,smartphone,false
PHN-00002626,CIT-00003236,7637538444,Vi,smartphone,false
PHN-00002627,CIT-00003237,8946522569,Airtel,smartphone,false
PHN-00002628,CIT-00003238,6078348281,Airtel,feature_phone,false
PHN-00002629,CIT-00003239,9266131811,Jio,smartphone,false
PHN-00002630,CIT-00003240,6806843330,Airtel,smartphone,false
PHN-00002631,CIT-00003241,8068003960,Jio,smartphone,false
PHN-00002632,CIT-00003243,6826954449,BSNL,feature_phone,false
PHN-00002633,CIT-00003244,8546823218,Jio,smartphone,false
PHN-00002634,CIT-00003246,7918427674,Jio,feature_phone,false
PHN-00002635,CIT-00003247,6117527390,BSNL,smartphone,false
PHN-00002636,CIT-00003248,9650651321,Airtel,smartphone,false
PHN-00002637,CIT-00003249,8076221176,Vi,smartphone,false
PHN-00002638,CIT-00003250,7940256463,Vi,smartphone,false
PHN-00002639,CIT-00003252,8078756426,Jio,smartphone,false
PHN-00002640,CIT-00003255,6023073864,BSNL,smartphone,false
PHN-00002641,CIT-00003256,9791736230,Jio,smartphone,false
PHN-00002642,CIT-00003257,8400872205,Jio,feature_phone,false
PHN-00002643,CIT-00003258,8490805184,Vi,smartphone,false
PHN-00002644,CIT-00003259,6667231302,BSNL,smartphone,false
PHN-00002645,CIT-00003260,7519270430,Airtel,smartphone,false
PHN-00002646,CIT-00003261,8233578067,Airtel,smartphone,false
PHN-00002647,CIT-00003263,9304520235,Jio,smartphone,false
PHN-00002648,CIT-00003264,6724855989,Jio,smartphone,false
PHN-00002649,CIT-00003265,8717843356,Airtel,smartphone,false
PHN-00002650,CIT-00003266,6785673053,Airtel,smartphone,false
PHN-00002651,CIT-00003267,7502373852,Jio,smartphone,false
PHN-00002652,CIT-00003270,8756823421,Vi,smartphone,false
PHN-00002653,CIT-00003271,6948229000,Vi,smartphone,false
PHN-00002654,CIT-00003272,6966987522,Jio,feature_phone,false
PHN-00002655,CIT-00003273,7643193028,Vi,feature_phone,false
PHN-00002656,CIT-00003274,6525590443,BSNL,feature_phone,false
PHN-00002657,CIT-00003275,7179619331,Airtel,smartphone,false
PHN-00002658,CIT-00003276,6132042549,BSNL,feature_phone,false
PHN-00002659,CIT-00003278,7032870948,Airtel,feature_phone,false
PHN-00002660,CIT-00003279,7693900994,Airtel,smartphone,false
PHN-00002661,CIT-00003280,7151993747,Jio,smartphone,false
PHN-00002662,CIT-00003281,8398931607,Vi,feature_phone,false
PHN-00002663,CIT-00003282,7318587508,BSNL,smartphone,false
PHN-00002664,CIT-00003283,6807250106,Vi,smartphone,false
PHN-00002665,CIT-00003284,9041791605,Airtel,smartphone,false
PHN-00002666,CIT-00003286,6465636008,Jio,smartphone,false
PHN-00002667,CIT-00003287,7882790269,Vi,smartphone,false
PHN-00002668,CIT-00003289,6977074520,Vi,smartphone,false
PHN-00002669,CIT-00003290,9716818384,BSNL,smartphone,false
PHN-00002670,CIT-00003291,6766624467,Airtel,smartphone,false
PHN-00002671,CIT-00003292,6792445741,Jio,smartphone,false
PHN-00002672,CIT-00003294,7896934965,Vi,feature_phone,false
PHN-00002673,CIT-00003295,7364523308,Vi,smartphone,false
PHN-00002674,CIT-00003296,8916141718,BSNL,smartphone,false
PHN-00002675,CIT-00003297,7617704285,Vi,smartphone,false
PHN-00002676,CIT-00003298,9079598436,BSNL,smartphone,false
PHN-00002677,CIT-00003299,8414422397,Airtel,smartphone,false
PHN-00002678,CIT-00003300,8740071734,Airtel,smartphone,false
PHN-00002679,CIT-00003301,6920809838,BSNL,smartphone,false
PHN-00002680,CIT-00003302,9455975114,Vi,feature_phone,false
PHN-00002681,CIT-00003303,8914015973,Airtel,smartphone,false
PHN-00002682,CIT-00003304,8267978017,BSNL,smartphone,false
PHN-00002683,CIT-00003305,6474408545,Airtel,smartphone,false
PHN-00002684,CIT-00003307,8051945863,BSNL,smartphone,false
PHN-00002685,CIT-00003308,9508190615,Jio,smartphone,false
PHN-00002686,CIT-00003310,6455084529,Jio,smartphone,false
PHN-00002687,CIT-00003311,7532261961,BSNL,smartphone,false
PHN-00002688,CIT-00003312,6353248167,BSNL,smartphone,false
PHN-00002689,CIT-00003313,9576245012,Airtel,feature_phone,false
PHN-00002690,CIT-00003314,9667335270,Airtel,smartphone,false
PHN-00002691,CIT-00003315,7768091948,BSNL,feature_phone,false
PHN-00002692,CIT-00003316,9441044516,Jio,smartphone,false
PHN-00002693,CIT-00003317,7210395747,BSNL,smartphone,false
