victim_id,fir_id,name_en,gender,age,phone,address,injury_type,property_lost,loss_amount_inr,citizen_id
VIC-FIR-BLR2-2021-00020-001,FIR-BLR2-2021-00020,Arjun Thakur,M,36,8728507743,"No. 64, Cross, Karnataka",none,gold_jewellery,1354238.12,
VIC-FIR-MGL-2021-00046-000,FIR-MGL-2021-00046,Amala Shetty,F,29,6867597600,"No. 54, Main Road, Karnataka",none,none,219462.5,
VIC-FIR-MGL-2021-00046-001,FIR-MGL-2021-00046,Deepak Shastri,M,73,7093213711,"No. 36, Cross, Karnataka",none,gold_jewellery,219462.5,
VIC-FIR-BLR2-2021-00021-000,FIR-BLR2-2021-00021,Vikram Singh,M,47,6973163335,"No. 5, Cross, Karnataka",none,mobile,35318.72,
VIC-FIR-BLR2-2021-00021-001,FIR-BLR2-2021-00021,Gaurav Pillai,M,30,8696068719,"No. 151, Cross, Karnataka",none,none,35318.72,
VIC-FIR-BLR2-2021-00021-002,FIR-BLR2-2021-00021,Anjali Tantri,F,24,6340497934,"No. 134, Cross, Karnataka",none,vehicle,17659.36,
VIC-FIR-TKR-2021-00004-000,FIR-TKR-2021-00004,Radha Swamy,F,29,6719857832,"No. 6, Main Road, Karnataka",none,none,3813.54,
VIC-FIR-TKR-2021-00004-001,FIR-TKR-2021-00004,Sujatha Joshi,F,19,9289874375,"No. 151, Layout, Karnataka",none,none,3813.54,
VIC-FIR-TKR-2021-00004-002,FIR-TKR-2021-00004,Mahesh Shastri,M,49,7646361392,"No. 93, Main Road, Karnataka",none,gold_jewellery,1906.77,
VIC-FIR-DVG-2021-00022-000,FIR-DVG-2021-00022,Sujatha Pillai,F,43,9382666553,"No. 104, Main Road, Karnataka",none,cash,423.38,
VIC-FIR-DVG-2021-00022-001,FIR-DVG-2021-00022,Akash Singh,M,68,9837999543,"No. 172, Layout, Karnataka",none,mobile,423.38,
VIC-FIR-DVG-2021-00022-002,FIR-DVG-2021-00022,Kavitha Kumar,F,66,9642536097,"No. 10, Layout, Karnataka",none,none,211.69,
VIC-FIR-RBG-2021-00039-000,FIR-RBG-2021-00039,Umesh Tantri,M,55,7899521754,"No. 61, Main Road, Karnataka",none,vehicle,480873.49,
VIC-FIR-RBG-2021-00039-001,FIR-RBG-2021-00039,Saritha Kamath,F,71,7322826618,"No. 114, Layout, Karnataka",none,mobile,480873.49,
VIC-FIR-RBG-2021-00039-002,FIR-RBG-2021-00039,Madhu Lingayat,F,54,7417813857,"No. 29, Main Road, Karnataka",none,cash,240436.745,
VIC-FIR-CKM-2021-00002-000,FIR-CKM-2021-00002,Deepak Sharma,M,72,8296914467,"No. 21, Cross, Karnataka",none,gold_jewellery,252186.05,
VIC-FIR-CKM-2021-00002-001,FIR-CKM-2021-00002,Meera Raju,F,28,8242355265,"No. 125, Main Road, Karnataka",none,none,252186.05,
VIC-FIR-CKM-2021-00002-002,FIR-CKM-2021-00002,Ramesh Ayyar,M,27,8258507285,"No. 54, Layout, Karnataka",none,vehicle,126093.025,
VIC-FIR-RBG-2021-00040-000,FIR-RBG-2021-00040,Vinay Bhat,M,49,8017507595,"No. 111, Layout, Karnataka",none,mobile,268.98,
VIC-FIR-BLG-2021-00037-000,FIR-BLG-2021-00037,Ganesh Kumar,M,48,9567200130,"No. 166, Cross, Karnataka",none,vehicle,245252.84,
VIC-FIR-BLG-2021-00037-001,FIR-BLG-2021-00037,Manjunath Desai,M,50,6867063633,"No. 125, Main Road, Karnataka",none,vehicle,245252.84,
VIC-FIR-BLG-2021-00037-002,FIR-BLG-2021-00037,Meera Nambiar,F,36,8743111397,"No. 35, Cross, Karnataka",none,cash,122626.42,
VIC-FIR-MGL-2021-00047-000,FIR-MGL-2021-00047,Prashanth Kumar,M,25,8664737686,"No. 178, Cross, Karnataka",none,none,453644.28,
VIC-FIR-BLRR-2021-00053-000,FIR-BLRR-2021-00053,Vinay Singh,M,23,8822877409,"No. 147, Cross, Karnataka",minor,vehicle,158674.86,
VIC-FIR-BLRR-2021-00053-001,FIR-BLRR-2021-00053,Tejas Kamath,M,59,8025527978,"No. 71, Cross, Karnataka",grievous,vehicle,158674.86,
VIC-FIR-BLRR-2021-00053-002,FIR-BLRR-2021-00053,Lakshmi Joshi,F,56,7599518856,"No. 79, Cross, Karnataka",minor,cash,79337.43,
VIC-FIR-BLRR-2021-00053-003,FIR-BLRR-2021-00053,Shruthi Kamath,F,38,8479542173,"No. 8, Layout, Karnataka",grievous,gold_jewellery,52891.619999999995,
VIC-FIR-BLRR-2021-00053-004,FIR-BLRR-2021-00053,Meera Krishnamurthy,F,55,8887195234,"No. 200, Layout, Karnataka",minor,mobile,39668.715,
VIC-FIR-DVG-2021-00023-000,FIR-DVG-2021-00023,Pooja Patil,F,20,7162020579,"No. 52, Cross, Karnataka",none,mobile,26874059.83,
VIC-FIR-DVG-2021-00023-001,FIR-DVG-2021-00023,Ajay Tantri,M,73,7699829448,"No. 134, Cross, Karnataka",none,mobile,26874059.83,
VIC-FIR-DVG-2021-00023-002,FIR-DVG-2021-00023,Mohan Sharma,M,41,9776013331,"No. 156, Main Road, Karnataka",none,cash,13437029.915,
VIC-FIR-DVG-2021-00023-003,FIR-DVG-2021-00023,Vidya Ayyar,F,31,7028502867,"No. 199, Main Road, Karnataka",none,gold_jewellery,8958019.943333333,
VIC-FIR-DVG-2021-00023-004,FIR-DVG-2021-00023,Radha Desai,F,31,8424950818,"No. 94, Layout, Karnataka",none,mobile,6718514.9575,
VIC-FIR-BLR2-2021-00022-000,FIR-BLR2-2021-00022,Raghavendra Bhat,M,57,7045753519,"No. 192, Main Road, Karnataka",grievous,none,403823.96,
VIC-FIR-BLR2-2021-00022-001,FIR-BLR2-2021-00022,Ganesh Shastri,M,21,7016933430,"No. 41, Cross, Karnataka",grievous,mobile,403823.96,
VIC-FIR-BLR2-2021-00023-000,FIR-BLR2-2021-00023,Jyothi Hegde,F,59,7373287542,"No. 22, Layout, Karnataka",minor,vehicle,10715.77,
VIC-FIR-BLR2-2021-00023-001,FIR-BLR2-2021-00023,Rekha Tantri,F,18,7058066705,"No. 94, Cross, Karnataka",grievous,vehicle,10715.77,
VIC-FIR-BLR2-2021-00024-000,FIR-BLR2-2021-00024,Umesh Nambiar,M,48,9869052519,"No. 20, Cross, Karnataka",none,vehicle,250368.71,
VIC-FIR-BLR2-2021-00024-001,FIR-BLR2-2021-00024,Prakash Lingayat,M,63,6861756729,"No. 140, Layout, Karnataka",none,vehicle,250368.71,
VIC-FIR-BLR2-2021-00024-002,FIR-BLR2-2021-00024,Abhishek Reddy,M,19,6584797257,"No. 185, Layout, Karnataka",none,gold_jewellery,125184.355,
VIC-FIR-UDR-2021-00043-000,FIR-UDR-2021-00043,Anita Prabhu,F,27,6248000057,"No. 97, Cross, Karnataka",minor,vehicle,43476.81,
VIC-FIR-UDR-2021-00043-001,FIR-UDR-2021-00043,Meera Raju,F,54,6039212773,"No. 183, Cross, Karnataka",grievous,gold_jewellery,43476.81,
VIC-FIR-UDR-2021-00043-002,FIR-UDR-2021-00043,Ravi Tantri,M,34,7005114427,"No. 26, Cross, Karnataka",minor,vehicle,21738.405,
VIC-FIR-BLR-2021-00088-000,FIR-BLR-2021-00088,Yogesh Verma,M,52,6162518512,"No. 198, Layout, Karnataka",grievous,gold_jewellery,33913.02,
VIC-FIR-BLR-2021-00088-001,FIR-BLR-2021-00088,Ajay Nayak,M,34,8725984158,"No. 48, Main Road, Karnataka",grievous,vehicle,33913.02,
VIC-FIR-HBL-2021-00029-000,FIR-HBL-2021-00029,Bharathi Adiga,F,45,7509316664,"No. 41, Main Road, Karnataka",none,cash,4356.63,
VIC-FIR-HBL-2021-00029-001,FIR-HBL-2021-00029,Sangeetha Gowda,F,52,7872826450,"No. 38, Cross, Karnataka",none,mobile,4356.63,
VIC-FIR-UDR-2021-00044-000,FIR-UDR-2021-00044,Saritha Naik,F,40,7692778951,"No. 150, Layout, Karnataka",none,cash,810455.98,
VIC-FIR-CHB-2021-00004-000,FIR-CHB-2021-00004,Anita Joshi,F,23,7041186063,"No. 29, Main Road, Karnataka",none,cash,203697.72,
VIC-FIR-CHB-2021-00004-001,FIR-CHB-2021-00004,Deepak Naik,M,70,9349550612,"No. 122, Main Road, Karnataka",none,none,203697.72,
VIC-FIR-BLR-2021-00089-000,FIR-BLR-2021-00089,Kiran Ayyar,M,53,8507629817,"No. 120, Layout, Karnataka",none,gold_jewellery,221293.25,
VIC-FIR-BLRR-2021-00054-000,FIR-BLRR-2021-00054,Geetha Krishnamurthy,F,26,6964482138,"No. 114, Main Road, Karnataka",none,cash,6711481.59,
VIC-FIR-BLRR-2021-00054-001,FIR-BLRR-2021-00054,Harsh Hegde,M,66,8612607630,"No. 11, Main Road, Karnataka",none,mobile,6711481.59,
VIC-FIR-KLP-2021-00049-000,FIR-KLP-2021-00049,Srikanth Reddy,M,18,7286881150,"No. 58, Cross, Karnataka",minor,vehicle,194785.06,
VIC-FIR-BLG-2021-00038-000,FIR-BLG-2021-00038,Amala Joshi,F,72,9956174465,"No. 6, Layout, Karnataka",none,none,289356.49,
VIC-FIR-BLG-2021-00038-001,FIR-BLG-2021-00038,Nitya Joshi,F,50,9757546555,"No. 59, Main Road, Karnataka",none,gold_jewellery,289356.49,
VIC-FIR-BLG-2021-00038-002,FIR-BLG-2021-00038,Nirmala Swamy,F,50,8082465403,"No. 44, Cross, Karnataka",none,mobile,144678.245,
VIC-FIR-BLR2-2021-00025-000,FIR-BLR2-2021-00025,Basavaraj Pillai,M,27,6050843841,"No. 87, Main Road, Karnataka",none,cash,103529.91,
VIC-FIR-BLR2-2021-00025-001,FIR-BLR2-2021-00025,Deepa Raju,F,34,6541871859,"No. 92, Main Road, Karnataka",none,vehicle,103529.91,
VIC-FIR-RBG-2021-00041-000,FIR-RBG-2021-00041,Sandeep Adiga,M,70,6332916752,"No. 30, Main Road, Karnataka",none,gold_jewellery,4788008.49,
VIC-FIR-UDR-2021-00045-000,FIR-UDR-2021-00045,Mahesh Shetty,M,45,6993868454,"No. 81, Cross, Karnataka",none,none,934353.52,
VIC-FIR-MYS-2021-00021-000,FIR-MYS-2021-00021,Lakshmi Swamy,F,61,9522429481,"No. 2, Main Road, Karnataka",none,cash,135967.18,
VIC-FIR-MYS-2021-00021-001,FIR-MYS-2021-00021,Ramesh Krishnamurthy,M,39,8625127134,"No. 118, Main Road, Karnataka",none,gold_jewellery,135967.18,
VIC-FIR-MYS-2021-00021-002,FIR-MYS-2021-00021,Satish Lingayat,M,68,6888289438,"No. 136, Cross, Karnataka",none,gold_jewellery,67983.59,
VIC-FIR-BLR2-2021-00026-000,FIR-BLR2-2021-00026,Geetha Naik,F,59,7105189745,"No. 48, Layout, Karnataka",none,cash,552976.11,
VIC-FIR-BLR-2021-00090-000,FIR-BLR-2021-00090,Yogesh Rao,M,47,9210012495,"No. 166, Layout, Karnataka",none,vehicle,6703.57,
VIC-FIR-BLR-2021-00090-001,FIR-BLR-2021-00090,Ramesh Desai,M,65,6782968251,"No. 115, Main Road, Karnataka",none,mobile,6703.57,
VIC-FIR-BLR-2021-00090-002,FIR-BLR-2021-00090,Suma Vokkaliga,F,55,6898313263,"No. 106, Cross, Karnataka",none,none,3351.785,
VIC-FIR-UDR-2021-00046-000,FIR-UDR-2021-00046,Naveen Vokkaliga,M,71,8222949137,"No. 19, Layout, Karnataka",grievous,cash,177735.02,
VIC-FIR-UDR-2021-00046-001,FIR-UDR-2021-00046,Anil Prabhu,M,43,7083465660,"No. 6, Layout, Karnataka",minor,cash,177735.02,
VIC-FIR-UDR-2021-00046-002,FIR-UDR-2021-00046,Ganesh Desai,M,28,7313644867,"No. 37, Layout, Karnataka",grievous,gold_jewellery,88867.51,
VIC-FIR-UDR-2021-00046-003,FIR-UDR-2021-00046,Nitya Rao,F,37,7236388045,"No. 53, Cross, Karnataka",minor,mobile,59245.00666666666,
VIC-FIR-BLG-2021-00039-000,FIR-BLG-2021-00039,Shruthi Aras,F,74,8648613939,"No. 124, Layout, Karnataka",none,gold_jewellery,24896.45,
VIC-FIR-BLG-2021-00039-001,FIR-BLG-2021-00039,Harsh Tantri,M,33,8709546880,"No. 12, Layout, Karnataka",none,mobile,24896.45,
VIC-FIR-KLP-2021-00050-000,FIR-KLP-2021-00050,Nirmala Nayak,F,68,9448040555,"No. 18, Main Road, Karnataka",none,vehicle,21237.15,
VIC-FIR-KLP-2021-00050-001,FIR-KLP-2021-00050,Rohit Shetty,M,48,9905569091,"No. 127, Layout, Karnataka",none,gold_jewellery,21237.15,
VIC-FIR-BLR-2021-00091-000,FIR-BLR-2021-00091,Raghavendra Nayak,M,73,7491317405,"No. 119, Layout, Karnataka",none,cash,118586.86,
VIC-FIR-BLR-2021-00091-001,FIR-BLR-2021-00091,Mahesh Vokkaliga,M,33,6893221134,"No. 91, Main Road, Karnataka",none,gold_jewellery,118586.86,
VIC-FIR-BLR-2021-00091-002,FIR-BLR-2021-00091,Deepa Udupi,F,25,9641698416,"No. 46, Cross, Karnataka",none,gold_jewellery,59293.43,
VIC-FIR-RCR-2021-00024-000,FIR-RCR-2021-00024,Arjun Rao,M,59,8790031765,"No. 171, Main Road, Karnataka",none,gold_jewellery,7755.67,
VIC-FIR-MGL-2021-00048-000,FIR-MGL-2021-00048,Suresh Joshi,M,36,6170001613,"No. 171, Main Road, Karnataka",none,none,38822.17,
VIC-FIR-MGL-2021-00048-001,FIR-MGL-2021-00048,Seeta Joshi,F,30,6447238860,"No. 3, Layout, Karnataka",none,gold_jewellery,38822.17,
VIC-FIR-BLR-2021-00092-000,FIR-BLR-2021-00092,Gaurav Bhat,M,43,8646546630,"No. 109, Layout, Karnataka",none,none,184507.81,
VIC-FIR-BLR-2021-00093-000,FIR-BLR-2021-00093,Mohan Murthy,M,52,7765765035,"No. 27, Layout, Karnataka",minor,cash,11677.69,
VIC-FIR-BLR-2021-00093-001,FIR-BLR-2021-00093,Priya Bhat,F,50,8370060864,"No. 131, Main Road, Karnataka",grievous,gold_jewellery,11677.69,
VIC-FIR-KLP-2021-00051-000,FIR-KLP-2021-00051,Deepak Naik,M,40,7977525297,"No. 129, Main Road, Karnataka",none,gold_jewellery,846364.83,
VIC-FIR-CHB-2021-00005-000,FIR-CHB-2021-00005,Basavaraj Kumar,M,25,8714680219,"No. 167, Cross, Karnataka",none,vehicle,57.29,
VIC-FIR-CHB-2021-00005-001,FIR-CHB-2021-00005,Priya Pillai,F,59,7872693654,"No. 122, Cross, Karnataka",none,vehicle,57.29,
VIC-FIR-CHB-2021-00005-002,FIR-CHB-2021-00005,Vidya Swamy,F,35,7990750083,"No. 16, Layout, Karnataka",none,cash,28.645,
VIC-FIR-CHB-2021-00006-000,FIR-CHB-2021-00006,Naveen Ayyar,M,60,6581567855,"No. 136, Layout, Karnataka",none,none,275.58,
VIC-FIR-BLR-2021-00094-000,FIR-BLR-2021-00094,Mohan Sharma,M,74,8484842790,"No. 65, Layout, Karnataka",none,mobile,192833.8,
VIC-FIR-BLR-2021-00094-001,FIR-BLR-2021-00094,Jyothi Raju,F,60,7451050617,"No. 1, Layout, Karnataka",none,vehicle,192833.8,
VIC-FIR-CHB-2021-00007-000,FIR-CHB-2021-00007,Suma Kamath,F,66,9275444996,"No. 106, Cross, Karnataka",none,gold_jewellery,547.64,
VIC-FIR-CHB-2021-00007-001,FIR-CHB-2021-00007,Naveen Naik,M,71,6097829000,"No. 130, Cross, Karnataka",none,cash,547.64,
VIC-FIR-RBG-2021-00042-000,FIR-RBG-2021-00042,Rekha Ayyar,F,67,8437368283,"No. 50, Layout, Karnataka",none,vehicle,15147.53,
VIC-FIR-RBG-2021-00042-001,FIR-RBG-2021-00042,Ravi Naik,M,66,8945016453,"No. 15, Main Road, Karnataka",none,cash,15147.53,
VIC-FIR-RBG-2021-00042-002,FIR-RBG-2021-00042,Basavaraj Krishnamurthy,M,29,6848762739,"No. 146, Main Road, Karnataka",none,none,7573.765,
VIC-FIR-BLR2-2021-00027-000,FIR-BLR2-2021-00027,Nitya Ayyar,F,70,8869301619,"No. 75, Cross, Karnataka",none,vehicle,35136.97,
VIC-FIR-BLR2-2021-00027-001,FIR-BLR2-2021-00027,Pooja Kumar,F,24,9632972397,"No. 170, Layout, Karnataka",none,gold_jewellery,35136.97,
VIC-FIR-CHB-2021-00008-000,FIR-CHB-2021-00008,Seeta Rao,F,38,8344367278,"No. 102, Layout, Karnataka",none,vehicle,860.25,
VIC-FIR-CHB-2021-00008-001,FIR-CHB-2021-00008,Arjun Adiga,M,66,6373308799,"No. 193, Layout, Karnataka",none,mobile,860.25,
VIC-FIR-BLR2-2021-00028-000,FIR-BLR2-2021-00028,Basavaraj Adiga,M,24,7583330640,"No. 46, Layout, Karnataka",none,vehicle,176013.05,
VIC-FIR-BLR2-2021-00028-001,FIR-BLR2-2021-00028,Gaurav Naik,M,57,6805137840,"No. 21, Cross, Karnataka",none,mobile,176013.05,
VIC-FIR-RBG-2021-00043-000,FIR-RBG-2021-00043,Ganesh Nayak,M,33,8185886169,"No. 16, Cross, Karnataka",grievous,vehicle,0.0,
VIC-FIR-RBG-2021-00043-001,FIR-RBG-2021-00043,Madhu Vokkaliga,F,28,9767334008,"No. 47, Layout, Karnataka",minor,cash,0.0,
VIC-FIR-RBG-2021-00043-002,FIR-RBG-2021-00043,Rajesh Lingayat,M,74,6689715655,"No. 85, Cross, Karnataka",grievous,mobile,0.0,
VIC-FIR-RBG-2021-00043-003,FIR-RBG-2021-00043,Umesh Rao,M,43,9902788332,"No. 155, Cross, Karnataka",minor,cash,0.0,
VIC-FIR-RBG-2021-00043-004,FIR-RBG-2021-00043,Ramesh Shastri,M,55,9219815137,"No. 67, Layout, Karnataka",minor,cash,0.0,
VIC-FIR-CHB-2021-00009-000,FIR-CHB-2021-00009,Prakash Joshi,M,67,8036499091,"No. 68, Layout, Karnataka",none,mobile,183.26,
VIC-FIR-CHB-2021-00009-001,FIR-CHB-2021-00009,Suma Pillai,F,19,9726200078,"No. 1, Cross, Karnataka",none,vehicle,183.26,
VIC-FIR-CHB-2021-00009-002,FIR-CHB-2021-00009,Shantha Krishnamurthy,F,35,8403290715,"No. 133, Cross, Karnataka",none,none,91.63,
VIC-FIR-BLR-2021-00095-000,FIR-BLR-2021-00095,Nagaraj Shetty,M,68,6812921163,"No. 128, Layout, Karnataka",none,vehicle,6090.04,
VIC-FIR-BLR-2021-00095-001,FIR-BLR-2021-00095,Nagaraj Swamy,M,31,8723556832,"No. 33, Main Road, Karnataka",none,vehicle,6090.04,
VIC-FIR-CHB-2021-00010-000,FIR-CHB-2021-00010,Rekha Bhat,F,52,9708987704,"No. 6, Main Road, Karnataka",none,gold_jewellery,471.02,
VIC-FIR-BLR2-2021-00029-000,FIR-BLR2-2021-00029,Nagaraj Shetty,M,36,7850334418,"No. 195, Layout, Karnataka",none,gold_jewellery,1479926.99,
VIC-FIR-BLR2-2021-00029-001,FIR-BLR2-2021-00029,Amala Gowda,F,39,9242210559,"No. 72, Cross, Karnataka",none,mobile,1479926.99,
VIC-FIR-BLR2-2021-00029-002,FIR-BLR2-2021-00029,Geetha Singh,F,26,9194352363,"No. 172, Layout, Karnataka",none,cash,739963.495,
VIC-FIR-BLR2-2021-00030-000,FIR-BLR2-2021-00030,Abhishek Vokkaliga,M,60,6485700727,"No. 182, Main Road, Karnataka",none,mobile,82210.87,
VIC-FIR-BLR2-2021-00030-001,FIR-BLR2-2021-00030,Shivakumar Desai,M,49,8243984644,"No. 165, Cross, Karnataka",none,gold_jewellery,82210.87,
VIC-FIR-CHB-2021-00011-000,FIR-CHB-2021-00011,Sneha Gowda,F,69,9183637616,"No. 118, Main Road, Karnataka",none,cash,149.58,
VIC-FIR-CHB-2021-00011-001,FIR-CHB-2021-00011,Deepa Verma,F,48,9513476022,"No. 2, Main Road, Karnataka",none,none,149.58,
VIC-FIR-CHB-2021-00011-002,FIR-CHB-2021-00011,Shivakumar Sharma,M,53,9990822424,"No. 52, Cross, Karnataka",none,vehicle,74.79,
VIC-FIR-BLR-2021-00096-000,FIR-BLR-2021-00096,Geetha Krishnamurthy,F,36,8355230894,"No. 165, Layout, Karnataka",none,cash,42408.82,
VIC-FIR-BLR-2021-00096-001,FIR-BLR-2021-00096,Vikram Gowda,M,53,6689146834,"No. 70, Main Road, Karnataka",none,gold_jewellery,42408.82,
VIC-FIR-BLR-2021-00096-002,FIR-BLR-2021-00096,Akash Patil,M,62,7140845052,"No. 173, Main Road, Karnataka",none,vehicle,21204.41,
VIC-FIR-CHB-2021-00012-000,FIR-CHB-2021-00012,Deepak Gowda,M,44,7870818214,"No. 46, Cross, Karnataka",none,cash,350.03,
VIC-FIR-CHB-2021-00012-001,FIR-CHB-2021-00012,Srikanth Joshi,M,65,6216717156,"No. 87, Cross, Karnataka",none,none,350.03,
VIC-FIR-CHB-2021-00012-002,FIR-CHB-2021-00012,Nitya Prabhu,F,44,9832583472,"No. 25, Main Road, Karnataka",none,mobile,175.015,
VIC-FIR-MGL-2021-00049-000,FIR-MGL-2021-00049,Sujatha Nambiar,F,63,7557745494,"No. 46, Main Road, Karnataka",none,none,515.92,
VIC-FIR-MGL-2021-00049-001,FIR-MGL-2021-00049,Prashanth Singh,M,54,6953901404,"No. 193, Main Road, Karnataka",none,cash,515.92,
VIC-FIR-KLP-2021-00052-000,FIR-KLP-2021-00052,Mahesh Rao,M,57,7663910298,"No. 187, Main Road, Karnataka",none,mobile,192695.44,
VIC-FIR-KLP-2021-00052-001,FIR-KLP-2021-00052,Nirmala Reddy,F,53,7923126014,"No. 141, Main Road, Karnataka",none,vehicle,192695.44,
VIC-FIR-KLP-2021-00052-002,FIR-KLP-2021-00052,Anita Udupi,F,21,9139144449,"No. 95, Layout, Karnataka",none,gold_jewellery,96347.72,
VIC-FIR-CTV-2021-00010-000,FIR-CTV-2021-00010,Shruthi Tantri,F,20,8826007272,"No. 13, Main Road, Karnataka",none,cash,5020543.59,
VIC-FIR-SHV-2021-00004-000,FIR-SHV-2021-00004,Abhishek Rao,M,54,8019870498,"No. 26, Cross, Karnataka",none,none,2340.38,
VIC-FIR-SHV-2021-00004-001,FIR-SHV-2021-00004,Nitya Ayyar,F,69,6105526972,"No. 166, Main Road, Karnataka",none,vehicle,2340.38,
VIC-FIR-SHV-2021-00004-002,FIR-SHV-2021-00004,Geetha Krishnamurthy,F,21,9748784453,"No. 11, Main Road, Karnataka",none,vehicle,1170.19,
VIC-FIR-RCR-2021-00025-000,FIR-RCR-2021-00025,Nirmala Ayyar,F,27,8671962915,"No. 39, Cross, Karnataka",grievous,cash,86501.84,
VIC-FIR-RCR-2021-00025-001,FIR-RCR-2021-00025,Basavaraj Thakur,M,24,7344074795,"No. 173, Cross, Karnataka",grievous,cash,86501.84,
VIC-FIR-RCR-2021-00025-002,FIR-RCR-2021-00025,Madhu Kumar,F,27,6852945852,"No. 66, Cross, Karnataka",minor,gold_jewellery,43250.92,
VIC-FIR-RCR-2021-00025-003,FIR-RCR-2021-00025,Jyothi Nambiar,F,44,6208998421,"No. 161, Layout, Karnataka",minor,vehicle,28833.946666666667,
VIC-FIR-BLR2-2021-00031-000,FIR-BLR2-2021-00031,Sandeep Sharma,M,37,6737566166,"No. 162, Layout, Karnataka",none,none,36034.93,
VIC-FIR-KLP-2021-00053-000,FIR-KLP-2021-00053,Bharathi Singh,F,31,6664015330,"No. 84, Main Road, Karnataka",none,none,41720.36,
VIC-FIR-KLP-2021-00053-001,FIR-KLP-2021-00053,Gaurav Murthy,M,37,7602983140,"No. 19, Layout, Karnataka",none,vehicle,41720.36,
VIC-FIR-TKR-2021-00005-000,FIR-TKR-2021-00005,Anjali Kumar,F,59,8765149775,"No. 7, Cross, Karnataka",none,vehicle,10972.8,
VIC-FIR-TKR-2021-00005-001,FIR-TKR-2021-00005,Ajay Nambiar,M,56,6053603911,"No. 56, Main Road, Karnataka",none,none,10972.8,
VIC-FIR-TKR-2021-00005-002,FIR-TKR-2021-00005,Swathi Shetty,F,29,7630212169,"No. 172, Cross, Karnataka",none,gold_jewellery,5486.4,
VIC-FIR-BLR-2021-00097-000,FIR-BLR-2021-00097,Manjunath Udupi,M,54,7932035215,"No. 23, Main Road, Karnataka",none,vehicle,31251.49,
VIC-FIR-MGL-2021-00050-000,FIR-MGL-2021-00050,Naveen Sharma,M,41,8280308223,"No. 165, Cross, Karnataka",none,cash,721418.37,
VIC-FIR-MGL-2021-00050-001,FIR-MGL-2021-00050,Suma Raju,F,70,7641290201,"No. 179, Layout, Karnataka",none,none,721418.37,
VIC-FIR-MGL-2021-00050-002,FIR-MGL-2021-00050,Nirmala Singh,F,52,9415763577,"No. 11, Main Road, Karnataka",none,vehicle,360709.185,
VIC-FIR-BLR-2021-00098-000,FIR-BLR-2021-00098,Jyothi Adiga,F,22,7074909852,"No. 25, Main Road, Karnataka",none,cash,5963.11,
VIC-FIR-BLR-2021-00098-001,FIR-BLR-2021-00098,Saritha Verma,F,63,9434813751,"No. 45, Main Road, Karnataka",none,cash,5963.11,
VIC-FIR-BLR-2021-00098-002,FIR-BLR-2021-00098,Ajay Swamy,M,68,7231103138,"No. 127, Cross, Karnataka",none,vehicle,2981.555,
VIC-FIR-KLP-2021-00054-000,FIR-KLP-2021-00054,Kiran Naik,M,30,9677864791,"No. 147, Main Road, Karnataka",none,vehicle,5181.16,
VIC-FIR-KLP-2021-00054-001,FIR-KLP-2021-00054,Jyothi Rao,F,29,7526078966,"No. 136, Cross, Karnataka",none,none,5181.16,
VIC-FIR-KLP-2021-00054-002,FIR-KLP-2021-00054,Amala Krishnamurthy,F,66,7547736663,"No. 28, Cross, Karnataka",none,cash,2590.58,
VIC-FIR-KLP-2021-00054-003,FIR-KLP-2021-00054,Bharathi Gowda,F,45,9307232119,"No. 39, Main Road, Karnataka",none,none,1727.0533333333333,
VIC-FIR-BLR-2021-00099-000,FIR-BLR-2021-00099,Umesh Kumar,M,74,8800927289,"No. 190, Cross, Karnataka",minor,vehicle,25748.73,
VIC-FIR-BLR-2021-00099-001,FIR-BLR-2021-00099,Saritha Kamath,F,47,7294918141,"No. 178, Layout, Karnataka",minor,vehicle,25748.73,
VIC-FIR-BLR-2021-00099-002,FIR-BLR-2021-00099,Mohan Desai,M,72,6711353580,"No. 51, Cross, Karnataka",minor,none,12874.365,
VIC-FIR-BLG-2021-00040-000,FIR-BLG-2021-00040,Geetha Hegde,F,68,7762180148,"No. 67, Main Road, Karnataka",none,gold_jewellery,1426874.72,
VIC-FIR-BLG-2021-00040-001,FIR-BLG-2021-00040,Manjunath Krishnamurthy,M,69,7133049728,"No. 151, Cross, Karnataka",none,cash,1426874.72,
VIC-FIR-BLR-2021-00100-000,FIR-BLR-2021-00100,Pooja Verma,F,43,8838870187,"No. 116, Layout, Karnataka",none,gold_jewellery,8976.79,
VIC-FIR-BLR-2021-00100-001,FIR-BLR-2021-00100,Swathi Desai,F,73,7877120552,"No. 119, Layout, Karnataka",none,cash,8976.79,
VIC-FIR-BLR-2021-00101-000,FIR-BLR-2021-00101,Rohit Verma,M,18,9828280052,"No. 123, Layout, Karnataka",none,vehicle,1637.46,
VIC-FIR-BLR-2021-00102-000,FIR-BLR-2021-00102,Rekha Singh,F,47,7854395463,"No. 32, Layout, Karnataka",none,cash,1190595.88,
VIC-FIR-BLR-2021-00102-001,FIR-BLR-2021-00102,Vinay Ayyar,M,50,6995711689,"No. 27, Cross, Karnataka",none,gold_jewellery,1190595.88,
VIC-FIR-BLR-2021-00102-002,FIR-BLR-2021-00102,Madhu Raju,F,49,6637888377,"No. 58, Cross, Karnataka",none,gold_jewellery,595297.94,
