log_id,fir_id,event_type,timestamp,officer_id,description,latitude,longitude,location
ILOG-00002143,FIR-TKR-2021-00020,OFFICER_ASSIGNED,2021-05-31T05:00:00,OFF-0001872,Officer OFF-0001872 assigned as IO (Current Load: 1 cases),,,
ILOG-00002126,FIR-BDR-2021-00008,OFFICER_ASSIGNED,2021-05-31T08:00:00,OFF-0002120,Officer OFF-0002120 assigned as IO (Current Load: 0 cases),,,
ILOG-00002077,FIR-TKR-2021-00012,EVIDENCE_COLLECTED,2021-05-31T09:00:00,OFF-0001913,Evidence EVI-00000670 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00002135,FIR-MYS-2021-00019,EVIDENCE_COLLECTED,2021-05-31T09:00:00,OFF-0000793,Evidence EVI-00000672 collected: Neighbour's statement recorded,,,
ILOG-00002140,FIR-BDR-2021-00009,OFFICER_ASSIGNED,2021-05-31T09:00:00,OFF-0002051,Officer OFF-0002051 assigned as IO (Current Load: 0 cases),,,
ILOG-00002051,FIR-BDR-2021-00005,EVIDENCE_COLLECTED,2021-05-31T10:00:00,OFF-0002118,Evidence EVI-00000679 collected: Broken window glass collected from scene,,,
ILOG-00002061,FIR-TKR-2021-00013,EVIDENCE_COLLECTED,2021-05-31T11:00:00,OFF-0001943,Evidence EVI-00000681 collected: Country-made weapon seized,,,
ILOG-00002118,FIR-TKR-2021-00017,OFFICER_ASSIGNED,2021-05-31T11:00:00,OFF-0001872,Officer OFF-0001872 assigned as IO (Current Load: 0 cases),,,
ILOG-00002059,FIR-TKR-2021-00013,EVIDENCE_COLLECTED,2021-05-31T13:00:00,OFF-0001944,Evidence EVI-00000670 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00002120,FIR-TKR-2021-00017,EVIDENCE_COLLECTED,2021-05-31T14:00:00,OFF-0001875,Evidence EVI-00000670 collected: Hotel CCTV showing accused check-in,,,
ILOG-00002060,FIR-TKR-2021-00013,EVIDENCE_COLLECTED,2021-05-31T15:00:00,OFF-0001942,Evidence EVI-00000680 collected: Neighbour's statement recorded,,,
ILOG-00002101,FIR-MYS-2021-00017,EVIDENCE_COLLECTED,2021-05-31T15:00:00,OFF-0000718,Evidence EVI-00000643 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00002123,FIR-TKR-2021-00018,EVIDENCE_COLLECTED,2021-05-31T17:00:00,OFF-0001937,Evidence EVI-00000696 collected: Hotel CCTV showing accused check-in,,,
ILOG-00002147,FIR-TKR-2021-00022,FIR_FILED,2021-05-31T19:00:00,,FIR KA/TKR/2021/00022 registered at STN-KA-TKR-0013,,,
ILOG-00001763,FIR-BLR2-2021-00014,SUSPECT_IDENTIFIED,2021-06-01T00:00:00,OFF-0003395,Suspect Bharathi Desai identified through investigation,,,
ILOG-00001901,FIR-MYS-2021-00007,ARREST,2021-06-01T09:00:00,OFF-0000663,"Accused Vidya Shastri arrested at Near Bus Stand, Mysuru",,,
ILOG-00001820,FIR-BLG-2021-00012,ARREST,2021-06-01T11:00:00,OFF-0001265,"Accused Naveen Rao arrested at Near Highway, Belagavi",,,
ILOG-00002116,FIR-BDR-2021-00007,EVIDENCE_COLLECTED,2021-06-01T11:00:00,OFF-0002048,Evidence EVI-00000686 collected: Latent fingerprints developed using powder technique,,,
ILOG-00002155,FIR-TKR-2021-00021,FIR_FILED,2021-06-01T11:00:00,,FIR KA/TKR/2021/00021 registered at STN-KA-TKR-0006,,,
ILOG-00002159,FIR-HBL-2021-00052,FIR_FILED,2021-06-01T12:00:00,,FIR KA/HBL/2021/00052 registered at STN-KA-HBL-0021,,,
ILOG-00002162,FIR-TKR-2021-00024,FIR_FILED,2021-06-01T13:00:00,OFF-0001880,FIR KA/TKR/2021/00024 registered at STN-KA-TKR-0003,,,
ILOG-00002160,FIR-HBL-2021-00052,OFFICER_ASSIGNED,2021-06-01T14:00:00,OFF-0001206,Officer OFF-0001206 assigned as IO (Current Load: 1 cases),,,
ILOG-00002165,FIR-TKR-2021-00024,EVIDENCE_COLLECTED,2021-06-01T14:00:00,OFF-0001882,Evidence EVI-00000707 collected: Market CCTV footage retrieved,,,
ILOG-00002102,FIR-MYS-2021-00017,EVIDENCE_COLLECTED,2021-06-01T15:00:00,OFF-0000721,Evidence EVI-00000693 collected: Palm print lifted from window sill,,,
ILOG-00002150,FIR-TKR-2021-00016,FIR_FILED,2021-06-01T16:00:00,OFF-0001892,FIR KA/TKR/2021/00016 registered at STN-KA-TKR-0005,,,
ILOG-00002148,FIR-TKR-2021-00022,OFFICER_ASSIGNED,2021-06-01T18:00:00,OFF-0001926,Officer OFF-0001926 assigned as IO (Current Load: 0 cases),,,
ILOG-00002156,FIR-TKR-2021-00021,OFFICER_ASSIGNED,2021-06-01T23:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00002163,FIR-TKR-2021-00024,OFFICER_ASSIGNED,2021-06-01T23:00:00,OFF-0001881,Officer OFF-0001881 assigned as IO (Current Load: 2 cases),,,
ILOG-00002151,FIR-TKR-2021-00016,OFFICER_ASSIGNED,2021-06-02T02:00:00,OFF-0001893,Officer OFF-0001893 assigned as IO (Current Load: 0 cases),,,
ILOG-00002097,FIR-TKR-2021-00015,EVIDENCE_COLLECTED,2021-06-02T09:00:00,OFF-0001883,Evidence EVI-00000670 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00002110,FIR-MYS-2021-00018,EVIDENCE_COLLECTED,2021-06-02T09:00:00,OFF-0000661,Evidence EVI-00000643 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00002084,FIR-KLP-2021-00033,EVIDENCE_COLLECTED,2021-06-02T10:00:00,OFF-0001546,Evidence EVI-00000690 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00001777,FIR-BLG-2021-00011,ARREST,2021-06-02T11:00:00,OFF-0001389,"Accused Shivakumar Vokkaliga arrested at Near Railway Station, Belagavi",,,
ILOG-00002153,FIR-TKR-2021-00016,EVIDENCE_COLLECTED,2021-06-02T11:00:00,OFF-0001893,Evidence EVI-00000691 collected: Stolen two-wheeler recovered,,,
ILOG-00002158,FIR-TKR-2021-00021,EVIDENCE_COLLECTED,2021-06-02T11:00:00,OFF-0001899,Evidence EVI-00000704 collected: Voluntary statement of witness given,,,
ILOG-00002119,FIR-TKR-2021-00017,EVIDENCE_COLLECTED,2021-06-02T13:00:00,OFF-0001874,Evidence EVI-00000694 collected: Stolen mobile phone recovered from accused,,,
ILOG-00002146,FIR-TKR-2021-00020,EVIDENCE_COLLECTED,2021-06-02T14:00:00,OFF-0001872,Evidence EVI-00000702 collected: Market CCTV footage retrieved,,,
ILOG-00002111,FIR-MYS-2021-00018,EVIDENCE_COLLECTED,2021-06-02T15:00:00,OFF-0000662,Evidence EVI-00000698 collected: Palm print lifted from window sill,,,
ILOG-00002103,FIR-MYS-2021-00017,EVIDENCE_COLLECTED,2021-06-02T16:00:00,OFF-0000720,Evidence EVI-00000672 collected: Neighbour's statement recorded,,,
ILOG-00002096,FIR-TKR-2021-00015,EVIDENCE_COLLECTED,2021-06-02T17:00:00,OFF-0001880,Evidence EVI-00000689 collected: Seized iron rod used as weapon,,,
ILOG-00002127,FIR-BDR-2021-00008,EVIDENCE_COLLECTED,2021-06-02T17:00:00,OFF-0002122,Evidence EVI-00000657 collected: Traffic camera footage of escape route,,,
ILOG-00002145,FIR-TKR-2021-00020,EVIDENCE_COLLECTED,2021-06-03T09:00:00,OFF-0001872,Evidence EVI-00000701 collected: Neighbour's statement recorded,,,
ILOG-00002154,FIR-TKR-2021-00016,EVIDENCE_COLLECTED,2021-06-03T09:00:00,OFF-0001892,Evidence EVI-00000688 collected: Neighbour's statement recorded,,,
ILOG-00001764,FIR-BLR2-2021-00014,ARREST,2021-06-03T10:00:00,OFF-0003393,"Accused Bharathi Desai arrested at Near Railway Station, Ballari",,,
ILOG-00002095,FIR-TKR-2021-00015,EVIDENCE_COLLECTED,2021-06-03T11:00:00,OFF-0001880,Evidence EVI-00000688 collected: Statement of auto driver who saw accused,,,
ILOG-00002169,FIR-TKR-2021-00025,FIR_FILED,2021-06-03T11:00:00,,FIR KA/TKR/2021/00025 registered at STN-KA-TKR-0006,,,
ILOG-00002141,FIR-BDR-2021-00009,EVIDENCE_COLLECTED,2021-06-03T12:00:00,OFF-0002054,Evidence EVI-00000658 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00002179,FIR-BLR-2021-00081,EVIDENCE_COLLECTED,2021-06-03T12:00:00,OFF-0000433,Evidence EVI-00000710 collected: Statement of eye witness recorded under Sec 161 CrPC,,,
ILOG-00002106,FIR-BLR-2021-00080,EVIDENCE_COLLECTED,2021-06-03T13:00:00,OFF-0000251,Evidence EVI-00000695 collected: Stolen two-wheeler recovered,,,
ILOG-00002173,FIR-TKR-2021-00026,FIR_FILED,2021-06-03T13:00:00,OFF-0001892,FIR KA/TKR/2021/00026 registered at STN-KA-TKR-0005,,,
ILOG-00002149,FIR-TKR-2021-00022,EVIDENCE_COLLECTED,2021-06-03T14:00:00,OFF-0001928,Evidence EVI-00000705 collected: Neighbour's statement recorded,,,
ILOG-00002157,FIR-TKR-2021-00021,EVIDENCE_COLLECTED,2021-06-03T15:00:00,OFF-0001896,Evidence EVI-00000703 collected: Market CCTV footage retrieved,,,
ILOG-00002161,FIR-HBL-2021-00052,EVIDENCE_COLLECTED,2021-06-03T16:00:00,OFF-0001206,Evidence EVI-00000706 collected: SIM card seized,,,
ILOG-00002176,FIR-BLR-2021-00081,FIR_FILED,2021-06-03T18:00:00,,FIR KA/BLR/2021/00081 registered at STN-KA-BLR-0045,,,
ILOG-00001982,FIR-TKR-2021-00009,ARREST,2021-06-03T19:00:00,OFF-0001870,"Accused Gaurav Joshi arrested at Near Market, Tumakuru",,,
ILOG-00002177,FIR-BLR-2021-00081,OFFICER_ASSIGNED,2021-06-03T19:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00002170,FIR-TKR-2021-00025,OFFICER_ASSIGNED,2021-06-03T23:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00002174,FIR-TKR-2021-00026,OFFICER_ASSIGNED,2021-06-04T07:00:00,OFF-0001893,Officer OFF-0001893 assigned as IO (Current Load: 1 cases),,,
ILOG-00002171,FIR-TKR-2021-00025,EVIDENCE_COLLECTED,2021-06-04T14:00:00,OFF-0001899,Evidence EVI-00000708 collected: Stolen mobile phone recovered from accused,,,
ILOG-00002124,FIR-TKR-2021-00018,EVIDENCE_COLLECTED,2021-06-04T15:00:00,OFF-0001932,Evidence EVI-00000697 collected: Statement of shop keeper recorded,,,
ILOG-00002164,FIR-TKR-2021-00024,EVIDENCE_COLLECTED,2021-06-04T17:00:00,OFF-0001880,Evidence EVI-00000705 collected: Voluntary statement of witness given,,,
ILOG-00002182,FIR-TKR-2021-00023,FIR_FILED,2021-06-04T18:00:00,,FIR KA/TKR/2021/00023 registered at STN-KA-TKR-0006,,,
ILOG-00002187,FIR-TKR-2021-00027,FIR_FILED,2021-06-04T18:00:00,OFF-0001945,FIR KA/TKR/2021/00027 registered at STN-KA-TKR-0016,,,
ILOG-00002183,FIR-TKR-2021-00023,OFFICER_ASSIGNED,2021-06-05T04:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00002175,FIR-TKR-2021-00026,EVIDENCE_COLLECTED,2021-06-05T11:00:00,OFF-0001895,Evidence EVI-00000707 collected: Market CCTV footage retrieved,,,
ILOG-00002199,FIR-BLR2-2021-00015,EVIDENCE_COLLECTED,2021-06-05T12:00:00,OFF-0003386,Evidence EVI-00000713 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00002130,FIR-TKR-2021-00019,EVIDENCE_COLLECTED,2021-06-05T13:00:00,OFF-0001944,Evidence EVI-00000699 collected: Market CCTV footage retrieved,,,
ILOG-00002188,FIR-TKR-2021-00027,OFFICER_ASSIGNED,2021-06-05T14:00:00,OFF-0001945,Officer OFF-0001945 assigned as IO (Current Load: 5 cases),,,
ILOG-00002191,FIR-HBL-2021-00053,FIR_FILED,2021-06-05T16:00:00,,FIR KA/HBL/2021/00053 registered at STN-KA-HBL-0018,,,
ILOG-00002197,FIR-BLR2-2021-00015,FIR_FILED,2021-06-05T19:00:00,,FIR KA/BLR2/2021/00015 registered at STN-KA-BLR2-0000,,,
ILOG-00002198,FIR-BLR2-2021-00015,OFFICER_ASSIGNED,2021-06-06T02:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00002192,FIR-HBL-2021-00053,OFFICER_ASSIGNED,2021-06-06T09:00:00,OFF-0001188,Officer OFF-0001188 assigned as IO (Current Load: 1 cases),,,
ILOG-00002200,FIR-TKR-2021-00028,FIR_FILED,2021-06-06T10:00:00,OFF-0001945,FIR KA/TKR/2021/00028 registered at STN-KA-TKR-0016,,,
ILOG-00002172,FIR-TKR-2021-00025,EVIDENCE_COLLECTED,2021-06-06T12:00:00,OFF-0001898,Evidence EVI-00000705 collected: Neighbour's statement recorded,,,
ILOG-00002144,FIR-TKR-2021-00020,EVIDENCE_COLLECTED,2021-06-06T13:00:00,OFF-0001873,Evidence EVI-00000700 collected: Recovered stolen gold jewellery,,,
ILOG-00002178,FIR-BLR-2021-00081,EVIDENCE_COLLECTED,2021-06-06T14:00:00,OFF-0000432,Evidence EVI-00000709 collected: Stolen two-wheeler recovered,,,
ILOG-00002201,FIR-TKR-2021-00028,OFFICER_ASSIGNED,2021-06-06T16:00:00,OFF-0001945,Officer OFF-0001945 assigned as IO (Current Load: 6 cases),,,
ILOG-00002134,FIR-MYS-2021-00019,EVIDENCE_COLLECTED,2021-06-06T17:00:00,OFF-0000795,Evidence EVI-00000698 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00002085,FIR-KLP-2021-00033,SUSPECT_IDENTIFIED,2021-06-07T00:00:00,OFF-0001545,Suspect Sandeep Adiga identified through investigation,,,
ILOG-00002184,FIR-TKR-2021-00023,EVIDENCE_COLLECTED,2021-06-07T11:00:00,OFF-0001896,Evidence EVI-00000703 collected: Traffic camera footage of escape route,,,
ILOG-00002206,FIR-TKR-2021-00029,FIR_FILED,2021-06-07T11:00:00,OFF-0001935,FIR KA/TKR/2021/00029 registered at STN-KA-TKR-0014,,,
ILOG-00002152,FIR-TKR-2021-00016,EVIDENCE_COLLECTED,2021-06-07T17:00:00,OFF-0001893,Evidence EVI-00000670 collected: CCTV footage from nearby bank ATM showing accused,,,
ILOG-00002209,FIR-KDG-2021-00015,FIR_FILED,2021-06-07T17:00:00,,FIR KA/KDG/2021/00015 registered at STN-KA-KDG-0002,,,
ILOG-00002213,FIR-TKR-2021-00030,FIR_FILED,2021-06-07T19:00:00,OFF-0001872,FIR KA/TKR/2021/00030 registered at STN-KA-TKR-0001,,,
ILOG-00002210,FIR-KDG-2021-00015,OFFICER_ASSIGNED,2021-06-07T22:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00002207,FIR-TKR-2021-00029,OFFICER_ASSIGNED,2021-06-08T00:00:00,OFF-0001933,Officer OFF-0001933 assigned as IO (Current Load: 0 cases),,,
ILOG-00002214,FIR-TKR-2021-00030,OFFICER_ASSIGNED,2021-06-08T07:00:00,OFF-0001872,Officer OFF-0001872 assigned as IO (Current Load: 2 cases),,,
ILOG-00002216,FIR-TKR-2021-00030,EVIDENCE_COLLECTED,2021-06-08T09:00:00,OFF-0001873,Evidence EVI-00000708 collected: Broken window glass collected from scene,,,
ILOG-00002218,FIR-BLR-2021-00082,FIR_FILED,2021-06-08T09:00:00,,FIR KA/BLR/2021/00082 registered at STN-KA-BLR-0050,,,
ILOG-00002215,FIR-TKR-2021-00030,EVIDENCE_COLLECTED,2021-06-08T12:00:00,OFF-0001874,Evidence EVI-00000707 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00002219,FIR-BLR-2021-00082,OFFICER_ASSIGNED,2021-06-08T22:00:00,OFF-0000478,Officer OFF-0000478 assigned as IO (Current Load: 0 cases),,,
ILOG-00002193,FIR-HBL-2021-00053,EVIDENCE_COLLECTED,2021-06-09T09:00:00,OFF-0001189,Evidence EVI-00000712 collected: Voluntary statement of witness given,,,
ILOG-00002185,FIR-TKR-2021-00023,EVIDENCE_COLLECTED,2021-06-09T10:00:00,OFF-0001896,Evidence EVI-00000704 collected: Neighbour's statement recorded,,,
ILOG-00002186,FIR-TKR-2021-00023,EVIDENCE_COLLECTED,2021-06-09T12:00:00,OFF-0001896,Evidence EVI-00000694 collected: Seized iron rod used as weapon,,,
ILOG-00002225,FIR-UDR-2021-00005,FIR_FILED,2021-06-09T16:00:00,OFF-0002627,FIR KA/UDR/2021/00005 registered at STN-KA-UDR-0025,,,
ILOG-00002226,FIR-UDR-2021-00005,OFFICER_ASSIGNED,2021-06-09T17:00:00,OFF-0002632,Officer OFF-0002632 assigned as IO (Current Load: 0 cases),,,
ILOG-00002217,FIR-TKR-2021-00030,EVIDENCE_COLLECTED,2021-06-10T12:00:00,OFF-0001874,Evidence EVI-00000716 collected: Voluntary statement of witness given,,,
ILOG-00002189,FIR-TKR-2021-00027,EVIDENCE_COLLECTED,2021-06-10T13:00:00,OFF-0001945,Evidence EVI-00000711 collected: Voluntary statement of witness given,,,
ILOG-00002190,FIR-TKR-2021-00027,EVIDENCE_COLLECTED,2021-06-10T15:00:00,OFF-0001945,Evidence EVI-00000708 collected: Broken window glass collected from scene,,,
ILOG-00002202,FIR-TKR-2021-00028,EVIDENCE_COLLECTED,2021-06-10T16:00:00,OFF-0001944,Evidence EVI-00000708 collected: Broken window glass collected from scene,,,
ILOG-00002008,FIR-BLR-2021-00078,SUSPECT_IDENTIFIED,2021-06-11T00:00:00,OFF-0000216,Suspect Arjun Shastri identified through investigation,,,
ILOG-00002071,FIR-MYS-2021-00013,SUSPECT_IDENTIFIED,2021-06-11T00:00:00,OFF-0000797,Suspect Vidya Shastri identified through investigation,,,
ILOG-00002086,FIR-KLP-2021-00033,ARREST,2021-06-11T08:00:00,OFF-0001547,"Accused Sandeep Adiga arrested at Near Highway, Kalaburagi",,,
ILOG-00002230,FIR-CHB-2021-00006,FIR_FILED,2021-06-11T08:00:00,,FIR KA/CHB/2021/00006 registered at STN-KA-CHB-0014,,,
ILOG-00002234,FIR-BLR2-2021-00016,FIR_FILED,2021-06-11T10:00:00,OFF-0003488,FIR KA/BLR2/2021/00016 registered at STN-KA-BLR2-0015,,,
ILOG-00002239,FIR-CHB-2021-00007,FIR_FILED,2021-06-11T11:00:00,OFF-0002889,FIR KA/CHB/2021/00007 registered at STN-KA-CHB-0004,,,
ILOG-00002235,FIR-BLR2-2021-00016,OFFICER_ASSIGNED,2021-06-11T12:00:00,OFF-0003491,Officer OFF-0003491 assigned as IO (Current Load: 0 cases),,,
ILOG-00002240,FIR-CHB-2021-00007,OFFICER_ASSIGNED,2021-06-11T12:00:00,OFF-0002889,Officer OFF-0002889 assigned as IO (Current Load: 0 cases),,,
ILOG-00002248,FIR-VKT-2021-00023,FIR_FILED,2021-06-11T12:00:00,OFF-0003262,FIR KA/VKT/2021/00023 registered at STN-KA-VKT-0011,,,
ILOG-00002249,FIR-VKT-2021-00023,OFFICER_ASSIGNED,2021-06-11T15:00:00,OFF-0003262,Officer OFF-0003262 assigned as IO (Current Load: 1 cases),,,
ILOG-00002208,FIR-TKR-2021-00029,EVIDENCE_COLLECTED,2021-06-11T16:00:00,OFF-0001930,Evidence EVI-00000711 collected: Statement of auto driver who saw accused,,,
ILOG-00002231,FIR-CHB-2021-00006,OFFICER_ASSIGNED,2021-06-11T22:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00002246,FIR-CHB-2021-00007,SUSPECT_IDENTIFIED,2021-06-12T00:00:00,OFF-0002889,Suspect Suma Lingayat identified through investigation,,,
ILOG-00002228,FIR-UDR-2021-00005,EVIDENCE_COLLECTED,2021-06-12T09:00:00,OFF-0002623,Evidence EVI-00000720 collected: Hotel CCTV showing accused check-in,,,
ILOG-00001351,FIR-BLR-2021-00051,CHARGESHEET,2021-06-12T10:00:00,OFF-0000009,Chargesheet filed against 1 accused,,,
ILOG-00002243,FIR-CHB-2021-00007,EVIDENCE_COLLECTED,2021-06-12T10:00:00,OFF-0002889,Evidence EVI-00000729 collected: Traffic camera footage of escape route,,,
ILOG-00002211,FIR-KDG-2021-00015,EVIDENCE_COLLECTED,2021-06-12T12:00:00,OFF-0002410,Evidence EVI-00000714 collected: Toll plaza records with vehicle photograph,,,
ILOG-00002229,FIR-UDR-2021-00005,EVIDENCE_COLLECTED,2021-06-12T12:00:00,OFF-0002626,Evidence EVI-00000721 collected: Toll plaza records with vehicle photograph,,,
ILOG-00002254,FIR-MYS-2021-00020,FIR_FILED,2021-06-12T14:00:00,OFF-0000805,FIR KA/MYS/2021/00020 registered at STN-KA-MYS-0027,,,
ILOG-00002257,FIR-CHB-2021-00008,FIR_FILED,2021-06-12T15:00:00,,FIR KA/CHB/2021/00008 registered at STN-KA-CHB-0002,,,
ILOG-00002258,FIR-CHB-2021-00008,OFFICER_ASSIGNED,2021-06-12T19:00:00,OFF-0002881,Officer OFF-0002881 assigned as IO (Current Load: 0 cases),,,
ILOG-00001967,FIR-CKM-2021-00010,SUSPECT_IDENTIFIED,2021-06-13T00:00:00,,Suspect Suma Lingayat identified through investigation,,,
ILOG-00002255,FIR-MYS-2021-00020,OFFICER_ASSIGNED,2021-06-13T00:00:00,OFF-0000805,Officer OFF-0000805 assigned as IO (Current Load: 0 cases),,,
ILOG-00002220,FIR-BLR-2021-00082,EVIDENCE_COLLECTED,2021-06-13T09:00:00,OFF-0000476,Evidence EVI-00000717 collected: GPS tracker data from accused vehicle,,,
ILOG-00002265,FIR-BLR-2021-00083,FIR_FILED,2021-06-13T11:00:00,,FIR KA/BLR/2021/00083 registered at STN-KA-BLR-0038,,,
ILOG-00002237,FIR-BLR2-2021-00016,EVIDENCE_COLLECTED,2021-06-13T13:00:00,OFF-0003488,Evidence EVI-00000725 collected: Broken window glass collected from scene,,,
ILOG-00002227,FIR-UDR-2021-00005,EVIDENCE_COLLECTED,2021-06-13T15:00:00,OFF-0002627,Evidence EVI-00000719 collected: Statement of auto driver who saw accused,,,
ILOG-00002242,FIR-CHB-2021-00007,EVIDENCE_COLLECTED,2021-06-13T16:00:00,OFF-0002886,Evidence EVI-00000728 collected: Tool mark examination report,,,
ILOG-00002260,FIR-CHB-2021-00009,FIR_FILED,2021-06-13T16:00:00,OFF-0002931,FIR KA/CHB/2021/00009 registered at STN-KA-CHB-0013,,,
ILOG-00002212,FIR-KDG-2021-00015,EVIDENCE_COLLECTED,2021-06-13T17:00:00,OFF-0002413,Evidence EVI-00000715 collected: Traffic camera footage of escape route,,,
ILOG-00002247,FIR-CHB-2021-00007,ARREST,2021-06-13T18:00:00,OFF-0002888,"Accused Suma Lingayat arrested at Near Market, Chikkaballapura",,,
ILOG-00002072,FIR-MYS-2021-00013,ARREST,2021-06-13T20:00:00,OFF-0000799,"Accused Vidya Shastri arrested at Near Railway Station, Mysuru",,,
ILOG-00002266,FIR-BLR-2021-00083,OFFICER_ASSIGNED,2021-06-14T00:00:00,OFF-0000357,Officer OFF-0000357 assigned as IO (Current Load: 0 cases),,,
ILOG-00002261,FIR-CHB-2021-00009,OFFICER_ASSIGNED,2021-06-14T01:00:00,OFF-0002931,Officer OFF-0002931 assigned as IO (Current Load: 1 cases),,,
ILOG-00002278,FIR-RBG-2021-00042,FIR_FILED,2021-06-14T10:00:00,,FIR KA/RBG/2021/00042 registered at STN-KA-RBG-0013,,,
ILOG-00002268,FIR-BLR-2021-00083,EVIDENCE_COLLECTED,2021-06-14T11:00:00,OFF-0000363,Evidence EVI-00000740 collected: Mobile phone seized containing incriminating photos,,,
ILOG-00002241,FIR-CHB-2021-00007,EVIDENCE_COLLECTED,2021-06-14T13:00:00,OFF-0002888,Evidence EVI-00000727 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00002245,FIR-CHB-2021-00007,EVIDENCE_COLLECTED,2021-06-14T15:00:00,OFF-0002887,Evidence EVI-00000731 collected: Country-made weapon seized,,,
ILOG-00002238,FIR-BLR2-2021-00016,EVIDENCE_COLLECTED,2021-06-14T16:00:00,OFF-0003487,Evidence EVI-00000726 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00002236,FIR-BLR2-2021-00016,EVIDENCE_COLLECTED,2021-06-14T17:00:00,OFF-0003486,Evidence EVI-00000724 collected: Statement of auto driver who saw accused,,,
ILOG-00002259,FIR-CHB-2021-00008,EVIDENCE_COLLECTED,2021-06-14T17:00:00,OFF-0002879,Evidence EVI-00000737 collected: Ballistic report on firearm,,,
ILOG-00002279,FIR-RBG-2021-00042,OFFICER_ASSIGNED,2021-06-14T17:00:00,,Officer None assigned as IO (Current Load: 0 cases),,,
ILOG-00002269,FIR-CHB-2021-00010,FIR_FILED,2021-06-14T19:00:00,,FIR KA/CHB/2021/00010 registered at STN-KA-CHB-0002,,,
ILOG-00002009,FIR-BLR-2021-00078,ARREST,2021-06-15T07:00:00,OFF-0000225,"Accused Arjun Shastri arrested at Near Highway, Bengaluru Urban",,,
ILOG-00002256,FIR-MYS-2021-00020,EVIDENCE_COLLECTED,2021-06-15T09:00:00,OFF-0000805,Evidence EVI-00000736 collected: Seized iron rod used as weapon,,,
ILOG-00002281,FIR-RBG-2021-00042,EVIDENCE_COLLECTED,2021-06-15T09:00:00,OFF-0003689,Evidence EVI-00000743 collected: Statement of shop keeper recorded,,,
ILOG-00001298,FIR-BLR-2021-00045,CHARGESHEET,2021-06-15T10:00:00,OFF-0000066,Chargesheet filed against 1 accused,,,
ILOG-00001968,FIR-CKM-2021-00010,ARREST,2021-06-15T10:00:00,OFF-0002401,"Accused Suma Lingayat arrested at Near Highway, Chikkamagaluru",,,
ILOG-00002253,FIR-VKT-2021-00023,EVIDENCE_COLLECTED,2021-06-15T11:00:00,OFF-0003264,Evidence EVI-00000735 collected: Traffic camera footage of escape route,,,
ILOG-00002275,FIR-CHB-2021-00010,EVIDENCE_COLLECTED,2021-06-15T11:00:00,OFF-0002879,Evidence EVI-00000727 collected: Fingerprints lifted from crime scene matched with accused,,,
ILOG-00002221,FIR-BLR-2021-00082,EVIDENCE_COLLECTED,2021-06-15T12:00:00,OFF-0000482,Evidence EVI-00000718 collected: Recovered vehicle from accused's possession,,,
ILOG-00002288,FIR-BLR-2021-00084,FIR_FILED,2021-06-15T13:00:00,,FIR KA/BLR/2021/00084 registered at STN-KA-BLR-0038,,,
ILOG-00002271,FIR-CHB-2021-00010,EVIDENCE_COLLECTED,2021-06-15T14:00:00,OFF-0002879,Evidence EVI-00000728 collected: Blood group analysis report,,,
ILOG-00002280,FIR-RBG-2021-00042,EVIDENCE_COLLECTED,2021-06-15T14:00:00,OFF-0003687,Evidence EVI-00000742 collected: Shop CCTV footage showing accused vehicle,,,
ILOG-00002282,FIR-KLP-2021-00034,FIR_FILED,2021-06-15T15:00:00,OFF-0001473,FIR KA/KLP/2021/00034 registered at STN-KA-KLP-0004,,,
ILOG-00002270,FIR-CHB-2021-00010,OFFICER_ASSIGNED,2021-06-15T16:00:00,OFF-0002877,Officer OFF-0002877 assigned as IO (Current Load: 0 cases),,,
ILOG-00002264,FIR-CHB-2021-00009,EVIDENCE_COLLECTED,2021-06-15T17:00:00,OFF-0002934,Evidence EVI-00000738 collected: Traffic camera footage of escape route,,,
ILOG-00002283,FIR-KLP-2021-00034,OFFICER_ASSIGNED,2021-06-15T18:00:00,OFF-0001469,Officer OFF-0001469 assigned as IO (Current Load: 1 cases),,,
ILOG-00002289,FIR-BLR-2021-00084,OFFICER_ASSIGNED,2021-06-15T21:00:00,OFF-0000359,Officer OFF-0000359 assigned as IO (Current Load: 3 cases),,,
