fir_id,event_id,fir_number,station_id,district_id,district_name,occurred_date,reported_date,crime_type,crime_category,ipc_sections,severity,status,description_en,description_kn,latitude,longitude,complainant_name,complainant_phone,complainant_address,estimated_loss_inr,num_accused,num_victims,num_witnesses,is_gang_crime,season,accomplice_criminal_ids,vehicle_ids,phone_ids,campaign_id,nearest_poi_id,investigating_officer_id,sho_officer_id,gang_id,festival_context,primary_criminal_id
FIR-RMN-2021-00008,EVT-00000000-20210627,KA/RMN/2021/00008,STN-KA-RMN-0002,KA-RMN,Ramanagara,2021-06-27,2021-06-29,TRESPASS,property,447,2,Under Investigation,Gold laptop stolen from house while complainant was away. Total loss estimated at Rs. 487.,,12.832234361069446,77.3173326257389,Anjali Hegde,8615426230,Karnataka - 580022,487.13,1,3,2,true,monsoon,,VEH-00000240,PHN-00000603,,POI-002958,OFF-0002968,,GANG-0004,,CRM-0000213
FIR-MGL-2021-00026,EVT-00000001-20210627,KA/MGL/2021/00026,STN-KA-MGL-0022,KA-MGL,Dakshina Kannada,2021-06-27,2021-06-28,NARCOTICS,narcotics,NDPS_20,4,Transferred,2 accused arrested with ganja/brown sugar weighing 12kg near street.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) street ದಿಂದ two-wheeler ಕದ್ದಿದ್ದಾರೆ. 20:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,12.47144,75.127428,Arjun Bhat,6158288375,Karnataka - 585205,24965114.27,1,2,1,true,monsoon,,,PHN-00003689,,POI-000779,OFF-0001010,OFF-0001010,GANG-0003,,CRM-0000006
FIR-RMN-2021-00009,EVT-00000000-20210628,KA/RMN/2021/00009,STN-KA-RMN-0002,KA-RMN,Ramanagara,2021-06-28,2021-06-30,TRESPASS,property,447,2,Closed (Undetected),Unknown person(s) committed theft of mobile phone from market area. Complainant noticed the theft at 19:00 hours.,ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು the complainant's house ದಿಂದ ರೂ. 453 ಮೌಲ್ಯದ gold jewellery ಕದ್ದಿದ್ದಾನೆ.,12.81502,77.385531,Meera Kamath,9822857354,Karnataka - 567252,453.07,1,1,1,true,monsoon,,VEH-00000240,PHN-00000603,,POI-002969,OFF-0002968,,GANG-0004,,CRM-0000213
FIR-MGL-2021-00027,EVT-00000001-20210628,KA/MGL/2021/00027,STN-KA-MGL-0019,KA-MGL,Dakshina Kannada,2021-06-28,2021-06-29,NARCOTICS,narcotics,NDPS_20,4,Transferred,"Drug trafficking case. Accused intercepted at shop with ganja worth Rs. 47,450,361.",,12.475285,75.183635,Shantha Sharma,9515378737,Karnataka - 575762,47450361.82,1,1,2,true,monsoon,,,PHN-00003689,,POI-000776,OFF-0000977,OFF-0000971,GANG-0003,,CRM-0000006
FIR-RMN-2021-00010,EVT-00000000-20210629,KA/RMN/2021/00010,STN-KA-RMN-0001,KA-RMN,Ramanagara,2021-06-29,2021-07-01,TRESPASS,property,447,2,Closed (Undetected),The complainant reported that the accused stole cash valued at Rs. 837 from the complainant's house on the above date.,,12.799328,77.274142,Ganesh Rao,7207564275,Karnataka - 590875,837.17,1,2,0,true,monsoon,,VEH-00000240,PHN-00000603,,POI-002873,OFF-0002965,OFF-0002961,GANG-0004,,CRM-0000213
FIR-MGL-2021-00028,EVT-00000001-20210629,KA/MGL/2021/00028,STN-KA-MGL-0013,KA-MGL,Dakshina Kannada,2021-06-29,2021-06-29,NARCOTICS,narcotics,NDPS_20,4,Closed (Undetected),"Drug trafficking case. Accused intercepted at street with heroin worth Rs. 3,223,888.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು market area ದಿಂದ ರೂ. 3,223,888 ಮೌಲ್ಯದ gold jewellery ಕದ್ದಿದ್ದಾನೆ.",12.652293,75.311736,Madhu Prabhu,8888690184,Karnataka - 586604,3223888.79,1,5,0,true,monsoon,,,PHN-00003689,,POI-000733,OFF-0000928,OFF-0000928,GANG-0003,,CRM-0000006
FIR-RMN-2021-00011,EVT-00000000-20210630,KA/RMN/2021/00011,STN-KA-RMN-0004,KA-RMN,Ramanagara,2021-06-30,2021-07-01,TRESPASS,property,447,2,Under Investigation,Unknown person(s) committed theft of two-wheeler from bus stand. Complainant noticed the theft at 21:00 hours.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) bus stand ದಿಂದ cash ಕದ್ದಿದ್ದಾರೆ. 23:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,12.841611,77.252857,Gaurav Sharma,7641743883,Karnataka - 565919,284.53,1,3,0,true,monsoon,,VEH-00000240,PHN-00000603,,POI-002887,OFF-0002978,,GANG-0004,,CRM-0000213
FIR-MGL-2021-00029,EVT-00000001-20210630,KA/MGL/2021/00029,STN-KA-MGL-0024,KA-MGL,Dakshina Kannada,2021-06-30,2021-06-30,NARCOTICS,narcotics,NDPS_20,4,Transferred,Accused apprehended with 23g of ganja near shop. Contraband seized.,"ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು street ದಿಂದ ರೂ. 5,173,747 ಮೌಲ್ಯದ two-wheeler ಕದ್ದಿದ್ದಾನೆ.",12.426175755697239,75.46491727533774,Gaurav Raju,7038931508,Karnataka - 568440,5173747.09,1,4,0,true,monsoon,,,PHN-00003689,,POI-000799,OFF-0001020,OFF-0001020,GANG-0003,,CRM-0000006
FIR-BLG-2021-00014,EVT-00000002-20210630,KA/BLG/2021/00014,STN-KA-BLG-0026,KA-BLG,Belagavi,2021-06-30,2021-07-03,TRESPASS,property,447,2,Charge Sheet Filed,Gold laptop stolen from house while complainant was away. Total loss estimated at Rs. 298.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) the complainant's house ದಿಂದ laptop ಕದ್ದಿದ್ದಾರೆ. 22:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,16.112192,75.071311,Nirmala Bhat,7618935730,Karnataka - 573249,298.68,1,1,0,true,monsoon,,,PHN-00001399,,POI-001187,OFF-0001423,OFF-0001423,GANG-0002,,CRM-0000180
FIR-RMN-2021-00012,EVT-00000000-20210701,KA/RMN/2021/00012,STN-KA-RMN-0005,KA-RMN,Ramanagara,2021-07-01,2021-07-01,TRESPASS,property,447,2,Charge Sheet Filed,Gold laptop stolen from house while complainant was away. Total loss estimated at Rs. 296.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) market area ದಿಂದ cash ಕದ್ದಿದ್ದಾರೆ. 23:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,12.794425,77.440828,Manjunath Joshi,6921915294,Karnataka - 561336,296.08,1,1,2,true,monsoon,,VEH-00000240,PHN-00000603,,POI-002889,OFF-0002983,,GANG-0004,,CRM-0000213
FIR-BLG-2021-00015,EVT-00000001-20210701,KA/BLG/2021/00015,STN-KA-BLG-0015,KA-BLG,Belagavi,2021-07-01,2021-07-01,TRESPASS,property,447,2,Under Investigation,Gold cash stolen from house while complainant was away. Total loss estimated at Rs. 415.,,15.680124,74.527127,Deepak Sharma,6543495506,Karnataka - 560273,415.59,1,2,1,true,monsoon,,,PHN-00001399,,POI-001124,OFF-0001351,OFF-0001348,GANG-0002,,CRM-0000180
FIR-RMN-2021-00013,EVT-00000000-20210702,KA/RMN/2021/00013,STN-KA-RMN-0006,KA-RMN,Ramanagara,2021-07-02,2021-07-02,TRESPASS,property,447,2,Charge Sheet Filed,Gold two-wheeler stolen from house while complainant was away. Total loss estimated at Rs. 67.,,12.898624,77.346345,Harsh Krishnamurthy,9491418892,Karnataka - 571308,67.69,1,3,1,true,monsoon,,VEH-00000240,PHN-00000603,,POI-002895,OFF-0002986,OFF-0002986,GANG-0004,,CRM-0000213
FIR-MGL-2021-00030,EVT-00000001-20210702,KA/MGL/2021/00030,STN-KA-MGL-0018,KA-MGL,Dakshina Kannada,2021-07-02,2021-07-02,NARCOTICS,narcotics,NDPS_20,4,Under Investigation,"Drug trafficking case. Accused intercepted at street with heroin worth Rs. 2,327,098.",,12.489703813570559,74.9881184136753,Amala Pillai,7698148585,Karnataka - 566442,2327098.85,1,1,0,true,monsoon,,,PHN-00003689,,POI-000769,OFF-0000962,OFF-0000963,GANG-0003,,CRM-0000006
FIR-BLG-2021-00016,EVT-00000002-20210702,KA/BLG/2021/00016,STN-KA-BLG-0012,KA-BLG,Belagavi,2021-07-02,2021-07-02,TRESPASS,property,447,2,Under Investigation,The complainant reported that the accused stole mobile phone valued at Rs. 842 from shop on the above date.,ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು shop ದಿಂದ ರೂ. 842 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.,15.899141,74.549734,Sangeetha Nayak,9423843853,Karnataka - 576754,842.03,1,1,0,true,monsoon,,,PHN-00001399,,POI-001103,,,GANG-0002,,CRM-0000180
FIR-RMN-2021-00014,EVT-00000000-20210703,KA/RMN/2021/00014,STN-KA-RMN-0001,KA-RMN,Ramanagara,2021-07-03,2021-07-03,TRESPASS,property,447,2,Under Investigation,Unknown person(s) committed theft of mobile phone from shop. Complainant noticed the theft at 20:00 hours.,,12.804706,77.2714,Ajay Shastri,8442337892,Karnataka - 594929,320.35,1,3,2,true,monsoon,,VEH-00000240,PHN-00000603,,POI-002873,OFF-0002961,OFF-0002961,GANG-0004,,CRM-0000213
FIR-MGL-2021-00031,EVT-00000001-20210703,KA/MGL/2021/00031,STN-KA-MGL-0017,KA-MGL,Dakshina Kannada,2021-07-03,2021-07-03,NARCOTICS,narcotics,NDPS_20,4,Charge Sheet Filed,2 accused arrested with ganja/ganja weighing 26kg near market area.,"ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು street ದಿಂದ ರೂ. 1,297,439 ಮೌಲ್ಯದ two-wheeler ಕದ್ದಿದ್ದಾನೆ.",12.676274774018177,74.9545970354227,Sangeetha Krishnamurthy,9059755439,Karnataka - 577873,1297439.8,1,3,1,true,monsoon,,,PHN-00003689,,POI-000762,OFF-0000959,OFF-0000959,GANG-0003,,CRM-0000006
FIR-BLG-2021-00017,EVT-00000002-20210703,KA/BLG/2021/00017,STN-KA-BLG-0029,KA-BLG,Belagavi,2021-07-03,2021-07-03,TRESPASS,property,447,2,Under Investigation,Gold gold jewellery stolen from house while complainant was away. Total loss estimated at Rs. 694.,ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು street ದಿಂದ ರೂ. 694 ಮೌಲ್ಯದ cash ಕದ್ದಿದ್ದಾನೆ.,15.805811,74.477614,Rekha Kumar,8681457617,Karnataka - 595161,694.57,1,2,0,true,monsoon,,,PHN-00001399,,POI-001203,OFF-0001448,OFF-0001439,GANG-0002,,CRM-0000180
FIR-KLP-2021-00034,EVT-00000003-20210703,KA/KLP/2021/00034,STN-KA-KLP-0007,KA-KLP,Kalaburagi,2021-07-03,2021-07-03,TRESPASS,property,447,2,Closed (Undetected),Gold two-wheeler stolen from house while complainant was away. Total loss estimated at Rs. 503.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) street ದಿಂದ mobile phone ಕದ್ದಿದ್ದಾರೆ. 22:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,17.463111,77.157715,Amala Singh,8968334623,Karnataka - 590284,503.21,1,2,1,true,monsoon,,VEH-00000240,PHN-00000603,,POI-001303,OFF-0001500,OFF-0001499,GANG-0004,,CRM-0000213
FIR-RMN-2021-00015,EVT-00000000-20210704,KA/RMN/2021/00015,STN-KA-RMN-0009,KA-RMN,Ramanagara,2021-07-04,2021-07-04,TRESPASS,property,447,2,Under Investigation,Unknown person(s) committed theft of mobile phone from shop. Complainant noticed the theft at 23:00 hours.,,12.923585,77.25069,Jyothi Adiga,8403311217,Karnataka - 585346,59.67,1,2,2,true,monsoon,,VEH-00000240,PHN-00000603,,POI-002913,OFF-0003001,OFF-0003001,GANG-0004,,CRM-0000213
FIR-MGL-2021-00032,EVT-00000001-20210704,KA/MGL/2021/00032,STN-KA-MGL-0012,KA-MGL,Dakshina Kannada,2021-07-04,2021-07-04,NARCOTICS,narcotics,NDPS_20,4,Under Investigation,"Drug trafficking case. Accused intercepted at bus stand with ganja worth Rs. 3,599,401.","ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು market area ದಿಂದ ರೂ. 3,599,401 ಮೌಲ್ಯದ cash ಕದ್ದಿದ್ದಾನೆ.",12.74397,75.256981,Sangeetha Pillai,7248361413,Karnataka - 575727,3599401.41,1,5,2,true,monsoon,,,PHN-00003689,,POI-000723,OFF-0000919,OFF-0000919,GANG-0003,,CRM-0000006
FIR-BLG-2021-00018,EVT-00000002-20210704,KA/BLG/2021/00018,STN-KA-BLG-0010,KA-BLG,Belagavi,2021-07-04,2021-07-04,TRESPASS,property,447|324|34,2,Under Investigation,The complainant reported that the accused stole laptop valued at Rs. 790 from market area on the above date.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) market area ದಿಂದ mobile phone ಕದ್ದಿದ್ದಾರೆ. 19:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,16.275393,74.490296,Shruthi Nayak,6419204060,Karnataka - 594232,790.28,1,3,0,true,monsoon,,,PHN-00004114,,POI-001091,OFF-0001319,OFF-0001317,GANG-0002,,CRM-0000180
FIR-KLP-2021-00035,EVT-00000003-20210704,KA/KLP/2021/00035,STN-KA-KLP-0025,KA-KLP,Kalaburagi,2021-07-04,2021-07-05,TRESPASS,property,447,2,Withdrawn,Unknown person(s) committed theft of laptop from bus stand. Complainant noticed the theft at 20:00 hours.,,17.412598,76.755158,Suresh Udupi,7857631748,Karnataka - 588173,102.64,1,2,0,true,monsoon,,VEH-00000240,PHN-00000603,,POI-001358,OFF-0001656,OFF-0001651,GANG-0004,,CRM-0000213
FIR-RMN-2021-00016,EVT-00000000-20210705,KA/RMN/2021/00016,STN-KA-RMN-0008,KA-RMN,Ramanagara,2021-07-05,2021-07-06,TRESPASS,property,447,2,Under Investigation,Unknown person(s) committed theft of cash from the complainant's house. Complainant noticed the theft at 19:00 hours.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) bus stand ದಿಂದ gold jewellery ಕದ್ದಿದ್ದಾರೆ. 23:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,12.613445,77.429267,Shruthi Bhat,9729830333,Karnataka - 575102,9.7,1,3,2,true,monsoon,,VEH-00000240,PHN-00000603,,POI-002903,,,GANG-0004,,CRM-0000213
FIR-MGL-2021-00033,EVT-00000001-20210705,KA/MGL/2021/00033,STN-KA-MGL-0028,KA-MGL,Dakshina Kannada,2021-07-05,2021-07-06,NARCOTICS,narcotics,NDPS_20,4,Final Report,2 accused arrested with ganja/ganja weighing 28kg near the complainant's house.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) market area ದಿಂದ mobile phone ಕದ್ದಿದ್ದಾರೆ. 19:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,12.82885538385246,75.3320285524779,Bharathi Adiga,9896073649,Karnataka - 588888,36890865.14,1,3,0,true,monsoon,,,PHN-00003689,,POI-000823,OFF-0001055,,GANG-0003,,CRM-0000006
FIR-BLG-2021-00019,EVT-00000002-20210705,KA/BLG/2021/00019,STN-KA-BLG-0003,KA-BLG,Belagavi,2021-07-05,2021-07-05,TRESPASS,property,447,2,Final Report,Gold mobile phone stolen from house while complainant was away. Total loss estimated at Rs. 898.,ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು street ದಿಂದ ರೂ. 898 ಮೌಲ್ಯದ laptop ಕದ್ದಿದ್ದಾನೆ.,15.555301,75.077521,Deepak Reddy,8087312175,Karnataka - 574549,898.57,1,2,0,true,monsoon,,,PHN-00004114,,POI-001056,,,GANG-0002,,CRM-0000180
FIR-KLP-2021-00036,EVT-00000003-20210705,KA/KLP/2021/00036,STN-KA-KLP-0023,KA-KLP,Kalaburagi,2021-07-05,2021-07-05,TRESPASS,property,447,2,Final Report,Gold two-wheeler stolen from house while complainant was away. Total loss estimated at Rs. 98.,,17.151261,77.33238,Madhu Rao,9418600994,Karnataka - 586192,98.01,1,2,1,true,monsoon,,VEH-00000240,PHN-00000603,,POI-001354,OFF-0001636,OFF-0001633,GANG-0004,,CRM-0000213
FIR-BLG-2021-00020,EVT-00000004-20210705,KA/BLG/2021/00020,STN-KA-BLG-0010,KA-BLG,Belagavi,2021-07-05,2021-07-05,POSSESS,narcotics,NDPS_27,3,Charge Sheet Filed,"Gold gold jewellery stolen from house while complainant was away. Total loss estimated at Rs. 51,161.",,16.214253,74.508565,Tejas Verma,8143002313,Karnataka - 581612,51161.49,1,3,1,true,monsoon,,,PHN-00003689,,POI-001093,OFF-0001317,OFF-0001317,GANG-0003,,CRM-0000006
FIR-RMN-2021-00017,EVT-00000000-20210706,KA/RMN/2021/00017,STN-KA-RMN-0017,KA-RMN,Ramanagara,2021-07-06,2021-07-06,TRESPASS,property,447,2,Charge Sheet Filed,Gold mobile phone stolen from house while complainant was away. Total loss estimated at Rs. 0.,,12.738388,77.358036,Deepa Murthy,7122287024,Karnataka - 570220,0.22,1,1,0,true,monsoon,,VEH-00000240,PHN-00000603,,POI-002957,,,GANG-0004,,CRM-0000213
FIR-BLG-2021-00021,EVT-00000001-20210706,KA/BLG/2021/00021,STN-KA-BLG-0024,KA-BLG,Belagavi,2021-07-06,2021-07-06,TRESPASS,property,447,2,Closed (Undetected),Unknown person(s) committed theft of mobile phone from bus stand. Complainant noticed the theft at 21:00 hours.,,15.552272,74.603639,Mohan Aras,8489009931,Karnataka - 571147,891.02,1,3,1,true,monsoon,,,PHN-00004114,,POI-001177,OFF-0001412,OFF-0001411,GANG-0002,,CRM-0000180
FIR-KLP-2021-00037,EVT-00000002-20210706,KA/KLP/2021/00037,STN-KA-KLP-0016,KA-KLP,Kalaburagi,2021-07-06,2021-07-06,TRESPASS,property,447,2,Under Investigation,Unknown person(s) committed theft of cash from the complainant's house. Complainant noticed the theft at 23:00 hours.,ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು the complainant's house ದಿಂದ ರೂ. 174 ಮೌಲ್ಯದ gold jewellery ಕದ್ದಿದ್ದಾನೆ.,17.42947,77.272137,Rekha Vokkaliga,9745074799,Karnataka - 567914,174.21,1,3,0,true,monsoon,,VEH-00000240,PHN-00000603,,POI-001304,OFF-0001580,OFF-0001580,GANG-0004,,CRM-0000213
FIR-BLG-2021-00022,EVT-00000003-20210706,KA/BLG/2021/00022,STN-KA-BLG-0007,KA-BLG,Belagavi,2021-07-06,2021-07-06,POSSESS,narcotics,NDPS_27,3,Charge Sheet Filed,"Gold cash stolen from house while complainant was away. Total loss estimated at Rs. 19,838.",,16.414154,74.532632,Shruthi Joshi,7121308260,Karnataka - 583700,19838.28,1,3,2,true,monsoon,,,PHN-00003689,,POI-001083,OFF-0001305,OFF-0001305,GANG-0003,,CRM-0000006
FIR-RMN-2021-00018,EVT-00000000-20210707,KA/RMN/2021/00018,STN-KA-RMN-0007,KA-RMN,Ramanagara,2021-07-07,2021-07-08,TRESPASS,property,447|324|34,2,Under Investigation,Unknown person(s) committed theft of cash from street. Complainant noticed the theft at 22:00 hours.,ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು street ದಿಂದ ರೂ. 731 ಮೌಲ್ಯದ cash ಕದ್ದಿದ್ದಾನೆ.,12.670911553545936,77.44242187168302,Saritha Ayyar,8022330284,Karnataka - 582697,731.25,1,1,0,true,monsoon,,VEH-00000240,PHN-00000603,,POI-002949,OFF-0002993,OFF-0002992,GANG-0004,,CRM-0000213
FIR-MGL-2021-00034,EVT-00000001-20210707,KA/MGL/2021/00034,STN-KA-MGL-0003,KA-MGL,Dakshina Kannada,2021-07-07,2021-07-07,NARCOTICS,narcotics,NDPS_20,4,Charge Sheet Filed,"Drug trafficking case. Accused intercepted at the complainant's house with heroin worth Rs. 12,893,705.",ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) shop ದಿಂದ laptop ಕದ್ದಿದ್ದಾರೆ. 19:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,12.621674,74.850724,Nagaraj Patil,7991991071,Karnataka - 580321,12893705.15,1,4,0,true,monsoon,,,PHN-00003689,,POI-000679,OFF-0000865,OFF-0000850,GANG-0003,,CRM-0000006
FIR-BLG-2021-00023,EVT-00000002-20210707,KA/BLG/2021/00023,STN-KA-BLG-0006,KA-BLG,Belagavi,2021-07-07,2021-07-07,TRESPASS,property,447,2,Final Report,The complainant reported that the accused stole cash valued at Rs. 517 from market area on the above date.,ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು shop ದಿಂದ ರೂ. 517 ಮೌಲ್ಯದ laptop ಕದ್ದಿದ್ದಾನೆ.,15.778529,74.23041,Mohan Reddy,7913091032,Karnataka - 585355,517.07,1,1,2,true,monsoon,,,PHN-00004114,,POI-001077,OFF-0001298,OFF-0001298,GANG-0002,,CRM-0000180
FIR-KLP-2021-00038,EVT-00000003-20210707,KA/KLP/2021/00038,STN-KA-KLP-0013,KA-KLP,Kalaburagi,2021-07-07,2021-07-07,TRESPASS,property,447,2,Under Investigation,The complainant reported that the accused stole laptop valued at Rs. 737 from the complainant's house on the above date.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) street ದಿಂದ two-wheeler ಕದ್ದಿದ್ದಾರೆ. 21:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,17.441445,76.960651,Suresh Pillai,6963984837,Karnataka - 562626,737.46,1,3,2,true,monsoon,,VEH-00000240,PHN-00000603,,POI-001382,OFF-0001553,,GANG-0004,,CRM-0000213
FIR-BLG-2021-00024,EVT-00000004-20210707,KA/BLG/2021/00024,STN-KA-BLG-0008,KA-BLG,Belagavi,2021-07-07,2021-07-08,POSSESS,narcotics,NDPS_27,3,Under Investigation,"Gold mobile phone stolen from house while complainant was away. Total loss estimated at Rs. 78,541.",ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) shop ದಿಂದ cash ಕದ್ದಿದ್ದಾರೆ. 22:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,15.74039,74.489407,Srikanth Bhat,7352106159,Karnataka - 567870,78541.9,1,1,0,true,monsoon,,,PHN-00003689,,POI-001084,,,GANG-0003,,CRM-0000006
FIR-RMN-2021-00019,EVT-00000000-20210708,KA/RMN/2021/00019,STN-KA-RMN-0017,KA-RMN,Ramanagara,2021-07-08,2021-07-08,TRESPASS,property,447,2,Transferred,Gold cash stolen from house while complainant was away. Total loss estimated at Rs. 383.,ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು street ದಿಂದ ರೂ. 383 ಮೌಲ್ಯದ gold jewellery ಕದ್ದಿದ್ದಾನೆ.,12.772597,77.415316,Deepa Tantri,9198710229,Karnataka - 576021,383.76,1,2,2,true,monsoon,,VEH-00000240,PHN-00000603,,POI-002893,,,GANG-0004,,CRM-0000213
FIR-BLG-2021-00025,EVT-00000001-20210708,KA/BLG/2021/00025,STN-KA-BLG-0004,KA-BLG,Belagavi,2021-07-08,2021-07-08,TRESPASS,property,447,2,Under Investigation,Unknown person(s) committed theft of laptop from the complainant's house. Complainant noticed the theft at 19:00 hours.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) market area ದಿಂದ two-wheeler ಕದ್ದಿದ್ದಾರೆ. 20:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,15.853995,74.473247,Abhishek Vokkaliga,8446402701,Karnataka - 574153,633.91,1,2,0,true,monsoon,,,PHN-00001399,,POI-001060,OFF-0001292,OFF-0001292,GANG-0002,,CRM-0000180
FIR-KLP-2021-00039,EVT-00000002-20210708,KA/KLP/2021/00039,STN-KA-KLP-0020,KA-KLP,Kalaburagi,2021-07-08,2021-07-08,TRESPASS,property,447|324|34,2,Charge Sheet Filed,Gold gold jewellery stolen from house while complainant was away. Total loss estimated at Rs. 115.,,17.551797,77.058884,Umesh Kamath,9931919390,Karnataka - 563829,115.7,1,1,0,true,monsoon,,VEH-00000240,PHN-00000603,,POI-001240,OFF-0001597,OFF-0001597,GANG-0004,,CRM-0000213
FIR-BLG-2021-00026,EVT-00000003-20210708,KA/BLG/2021/00026,STN-KA-BLG-0008,KA-BLG,Belagavi,2021-07-08,2021-07-13,POSSESS,narcotics,NDPS_27|324|34,3,Charge Sheet Filed,"The complainant reported that the accused stole cash valued at Rs. 75,625 from market area on the above date.",,15.724352,74.423544,Priya Lingayat,7670758543,Karnataka - 579325,75625.08,1,3,0,true,monsoon,,,PHN-00003689,,POI-001084,,,GANG-0003,,CRM-0000006
FIR-RMN-2021-00020,EVT-00000000-20210709,KA/RMN/2021/00020,STN-KA-RMN-0003,KA-RMN,Ramanagara,2021-07-09,2021-07-10,TRESPASS,property,447,2,Charge Sheet Filed,Unknown person(s) committed theft of two-wheeler from bus stand. Complainant noticed the theft at 20:00 hours.,ದೂರುದಾರರು ವರದಿ ಮಾಡಿದ ಪ್ರಕಾರ ಆರೋಪಿಯು bus stand ದಿಂದ ರೂ. 603 ಮೌಲ್ಯದ mobile phone ಕದ್ದಿದ್ದಾನೆ.,12.532413,77.692159,Amala Reddy,9093154863,Karnataka - 574093,603.82,1,2,0,true,monsoon,,VEH-00000240,PHN-00000603,,POI-002882,OFF-0002972,OFF-0002972,GANG-0004,,CRM-0000213
FIR-BLG-2021-00027,EVT-00000001-20210709,KA/BLG/2021/00027,STN-KA-BLG-0019,KA-BLG,Belagavi,2021-07-09,2021-07-09,TRESPASS,property,447,2,Under Investigation,Gold gold jewellery stolen from house while complainant was away. Total loss estimated at Rs. 123.,,16.186383,74.573056,Kavitha Sharma,6908408181,Karnataka - 581022,123.04,1,1,0,true,monsoon,,,PHN-00001399,,POI-001141,OFF-0001370,OFF-0001370,GANG-0002,,CRM-0000180
FIR-KLP-2021-00040,EVT-00000002-20210709,KA/KLP/2021/00040,STN-KA-KLP-0013,KA-KLP,Kalaburagi,2021-07-09,2021-07-10,TRESPASS,property,447|324|34,2,Final Report,The complainant reported that the accused stole cash valued at Rs. 485 from the complainant's house on the above date.,ಅಜ್ಞಾತ ವ್ಯಕ್ತಿ(ಗಳು) shop ದಿಂದ cash ಕದ್ದಿದ್ದಾರೆ. 23:00 hours ಗಂಟೆಗೆ ಕಳ್ಳತನ ಗೊತ್ತಾಯಿತು.,17.35085,77.01074,Suresh Naik,9825442358,Karnataka - 566366,485.79,1,3,1,true,monsoon,,VEH-00000240,PHN-00000603,,POI-001293,OFF-0001553,,GANG-0004,,CRM-0000213
